run,r_value,epoch,checkpoint,window,window_start,window_end,start_date,end_date,day_count,top_n,daily_replace_k,score_variant,score_weight_y,score_weight_return,score_weight_direction,score_weight_cap,cap_min_pct,cap_bonus,exclude_st,exclude_bj,period_return,period_excess_equal,market_equal_period_return,sharpe,max_drawdown,turnover_mean,rolling_return_mean,rolling_excess_equal_mean,rolling_return_median,rolling_win_rate,rolling_return_min,market_equal_rolling_mean,market_equal_rolling_win_rate,competition_score,recent_window_count,latest_window_return,recent_return_mean,recent_return_min,recent_win_rate
r020_topk005_open,0.2,1,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r020_topk005_open/checkpoints/msgca_epoch_1.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.0123131755933398,-0.1313078884229297,0.1189947128295898,-0.0595713765830454,-0.1150822124045218,0.6045454545454544,-0.0094786388630122,-0.0193826326506569,-0.0138375886197134,0.3164556962025316,-0.0560201585404788,0.0099039937876447,0.6582278481012658,-0.0387931532527837,5,0.0016100424517724,-0.0141694860754621,-0.0270245823513225,0.2
r020_topk005_open,0.2,2,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r020_topk005_open/checkpoints/msgca_epoch_2.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.0090773668335327,-0.1280720796631226,0.1189947128295898,0.0072982231635319,-0.1300986894695767,0.6045454545454544,-0.0073092579531944,-0.0172132517408392,-0.0033579763423893,0.4556962025316455,-0.0918526655752195,0.0099039937876447,0.6582278481012658,-0.0327580889880599,5,-0.0073739877464125,0.0043407800507685,-0.0183986501780296,0.6
r020_topk005_open,0.2,3,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r020_topk005_open/checkpoints/msgca_epoch_3.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.0740985378091827,-0.1930932506387725,0.1189947128295898,-0.9604050551959168,-0.1440440978994985,0.6045454545454544,-0.0089121042226612,-0.018816098010306,-0.01013945544882,0.3544303797468354,-0.0669227436743639,0.0099039937876447,0.6582278481012658,-0.0387531561096053,5,0.010545168830742,0.0195240380310346,-0.0071179295656763,0.8
r020_topk005_open,0.2,4,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r020_topk005_open/checkpoints/msgca_epoch_4.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,0.0284094403071069,-0.0905852725224829,0.1189947128295898,0.4716339312017586,-0.106820630667316,0.6045454545454544,-0.0002954276043537,-0.0101994213919985,-0.0035986428743979,0.4936708860759494,-0.0702217643052237,0.0099039937876447,0.6582278481012658,-0.0228950328401396,5,-0.0283465643828845,0.0025376441560677,-0.0283465643828845,0.6
r020_topk005_open,0.2,5,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r020_topk005_open/checkpoints/msgca_epoch_5.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,0.0617001520881053,-0.0572945607414845,0.1189947128295898,0.8568330135622645,-0.1015300383840516,0.6045454545454544,0.0080451505641893,-0.0018588432234554,0.0004040220037324,0.5063291139240507,-0.0723208936685131,0.0099039937876447,0.6582278481012658,0.0009819166715923,5,0.004117085610624,0.0637573194925716,0.004117085610624,1.0
r020_topk005_open,0.2,6,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r020_topk005_open/checkpoints/msgca_epoch_6.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,0.0439579992536847,-0.0750367135759051,0.1189947128295898,0.6578760798596321,-0.0984149679204503,0.6045454545454544,0.0123230929907416,0.0024190992030968,0.0057225563354599,0.5569620253164557,-0.0677572868246422,0.0099039937876447,0.6582278481012658,-0.0083897555620601,5,-0.0180657771232836,0.0206846737121783,-0.0180657771232836,0.6
r020_topk005_open,0.2,7,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r020_topk005_open/checkpoints/msgca_epoch_7.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.0239553165467514,-0.1429500293763412,0.1189947128295898,-0.1482173987513838,-0.1211476317745887,0.6045454545454544,0.0060960283888229,-0.0038079653988218,0.0052330298679841,0.5443037974683544,-0.0723800548493224,0.0099039937876447,0.6582278481012658,-0.0222158177531907,5,-0.0578672299332917,0.0158446880476307,-0.0578672299332917,0.6
r020_topk005_open,0.2,8,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r020_topk005_open/checkpoints/msgca_epoch_8.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.0029071616229118,-0.1219018744525016,0.1189947128295898,0.1655112934748345,-0.1347340699053116,0.6045454545454544,0.0178279750132337,0.0079239812255889,0.024555345216493,0.6455696202531646,-0.1064788002114061,0.0099039937876447,0.6582278481012658,0.0018593966488845,5,-0.0012433927196764,0.0792999434535892,-0.0012433927196764,0.8
r020_topk005_open,0.2,9,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r020_topk005_open/checkpoints/msgca_epoch_9.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.0262034474255117,-0.1451981602551015,0.1189947128295898,-0.0323092506459362,-0.2149611701123249,0.6045454545454544,0.0056786257217709,-0.0042253680658738,-0.0021576637263575,0.4810126582278481,-0.1215024706720474,0.0099039937876447,0.6582278481012658,-0.0227295242407286,5,-0.0240071307443505,0.0556644612212124,-0.0240071307443505,0.8
r020_topk005_open,0.2,10,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r020_topk005_open/checkpoints/msgca_epoch_10.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.0163114748011639,-0.1353061876307537,0.1189947128295898,0.0408405954217386,-0.2176432667868372,0.6045454545454544,0.0065485459131508,-0.0033554478744938,-0.0085608733243786,0.4683544303797468,-0.1045261045772504,0.0099039937876447,0.6582278481012658,-0.0159799495276071,5,0.0020896461566133,0.0783713143866524,0.0020896461566133,1.0
