run,r_value,epoch,checkpoint,window,window_start,window_end,start_date,end_date,day_count,top_n,daily_replace_k,score_variant,score_weight_y,score_weight_return,score_weight_direction,score_weight_cap,cap_min_pct,cap_bonus,exclude_st,exclude_bj,period_return,period_excess_equal,market_equal_period_return,sharpe,max_drawdown,turnover_mean,rolling_return_mean,rolling_excess_equal_mean,rolling_return_median,rolling_win_rate,rolling_return_min,market_equal_rolling_mean,market_equal_rolling_win_rate,competition_score,recent_window_count,latest_window_return,recent_return_mean,recent_return_min,recent_win_rate
r010_topk005_open,0.1,1,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r010_topk005_open/checkpoints/msgca_epoch_1.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.03165907137344537,-0.1506537842030352,0.11899471282958984,-0.3014820436614743,-0.12945345034626543,0.6045454545454544,-0.012706077095609296,-0.02261007088325408,-0.01873446332113715,0.2911392405063291,-0.061909629914134734,0.009903993787644784,0.6582278481012658,-0.04417757654652799,5,0.0027894343742567163,-0.014107303422137974,-0.03701179579085734,0.2
r010_topk005_open,0.1,2,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r010_topk005_open/checkpoints/msgca_epoch_2.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.027816142126019905,-0.14681085495560975,0.11899471282958984,-0.2560663466711369,-0.14971968970685623,0.6045454545454544,-0.006989145332396387,-0.016893139120041173,-0.012347821678177051,0.3924050632911392,-0.07973949358715748,0.009903993787644784,0.6582278481012658,-0.038700914733135125,5,-0.019422929070517903,-0.002259214913761176,-0.024468672309814088,0.6
r010_topk005_open,0.1,3,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r010_topk005_open/checkpoints/msgca_epoch_3.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,0.0443484792849238,-0.07464623354466604,0.11899471282958984,0.6679143520974063,-0.12475202514716632,0.6045454545454544,0.0013305459448275329,-0.008573447842817251,-0.0011404332363436076,0.4936708860759494,-0.07188573529195286,0.009903993787644784,0.6582278481012658,-0.020887711223534403,5,-0.01139341079466838,0.0077867310151032544,-0.018489753304662404,0.6
r010_topk005_open,0.1,4,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r010_topk005_open/checkpoints/msgca_epoch_4.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.02773547819386446,-0.1467301910234543,0.11899471282958984,-0.26961510969831415,-0.15607881516321453,0.6045454545454544,-0.004800669694976911,-0.014704663482621696,0.0010046146865403394,0.5189873417721519,-0.09917920973455463,0.009903993787644784,0.6582278481012658,-0.03855876622599807,5,-0.03323867198218222,-0.009057173817095143,-0.044117837885645605,0.6
r010_topk005_open,0.1,5,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r010_topk005_open/checkpoints/msgca_epoch_5.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,0.003470864983630584,-0.11552384784595926,0.11899471282958984,0.17301363573386194,-0.13418653674243486,0.6045454545454544,0.004248715554245852,-0.005655278233398933,-0.006519288200162232,0.45569620253164556,-0.08216018996214813,0.009903993787644784,0.6582278481012658,-0.017974236173611498,5,0.008563661246425491,0.034664495774471435,-0.006519288200162232,0.8
r010_topk005_open,0.1,6,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r010_topk005_open/checkpoints/msgca_epoch_6.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,0.010093299856395621,-0.10890141297319422,0.11899471282958984,0.26526824120764714,-0.15916601069500247,0.6045454545454544,0.012261902459841783,0.0023579086721969983,-0.0008861402948908692,0.4936708860759494,-0.0866119094990686,0.009903993787644784,0.6582278481012658,-0.011445285522925236,5,-0.04709441607085929,0.04897511547505431,-0.04709441607085929,0.8
r010_topk005_open,0.1,7,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r010_topk005_open/checkpoints/msgca_epoch_7.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.12473338162655812,-0.24372809445614796,0.11899471282958984,-0.732756340968613,-0.2673782452447768,0.6045454545454544,-0.006105102604602223,-0.016009096392247006,-0.014745171285535763,0.4177215189873418,-0.12198875436191903,0.009903993787644784,0.6582278481012658,-0.032448337095131057,5,0.03021299271977118,0.10562386142464338,0.03021299271977118,1.0
r010_topk005_open,0.1,8,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r010_topk005_open/checkpoints/msgca_epoch_8.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.21740877642233047,-0.3364034892519203,0.11899471282958984,-1.3749122088616272,-0.3441076579536204,0.6045454545454544,-0.02780716253277543,-0.037711156320420214,-0.04329733681545889,0.27848101265822783,-0.14919961400081394,0.009903993787644784,0.6582278481012658,-0.06935287520733507,5,-0.02515108549584688,0.07908178407281932,-0.02515108549584688,0.8
r010_topk005_open,0.1,9,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r010_topk005_open/checkpoints/msgca_epoch_9.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.19543397940078688,-0.3144286922303767,0.11899471282958984,-1.208313191011661,-0.2976700641179699,0.6045454545454544,-0.015738772988005873,-0.02564276677565066,-0.030485867997167015,0.2911392405063291,-0.13454365450412809,0.009903993787644784,0.6582278481012658,-0.05353297025911008,5,-0.022098630453965207,0.08793966141042456,-0.022098630453965207,0.8
r010_topk005_open,0.1,10,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r010_topk005_open/checkpoints/msgca_epoch_10.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.10959072502961209,-0.22858543785920193,0.11899471282958984,-0.5730771407527778,-0.2961010912895734,0.6045454545454544,-0.0038190729556186196,-0.013723066743263405,-0.02707028136691192,0.4050632911392405,-0.11629681026537142,0.009903993787644784,0.6582278481012658,-0.04145458228044163,5,-0.035254599736662895,0.0705080203487014,-0.035254599736662895,0.8
