score_variant,top_n,daily_replace_k,cap_min_pct,cap_bonus,val_period_return,val_sharpe,val_max_drawdown,val_turnover_mean,hold_period_return,hold_sharpe,hold_max_drawdown,hold_turnover_mean,val_excess_equal,hold_excess_equal
y_score,20,0,0.0,0.0,0.08166855957692887,1.2408003647522992,-0.10490575317072803,0.058522727272727275,-0.04493918730801483,-5.889901666155706,-0.05729596154778982,0.20833333333333337,-0.03303461882883285,-0.002992537756623226
y_score,20,0,0.0,0.25,0.09678670852533222,1.761262062526465,-0.07908485501392248,0.058522727272727275,-0.034462608823877305,-6.471826312680343,-0.0390036021044603,0.20833333333333337,-0.017916469880429498,0.007484040727514296
y_score,20,0,0.0,0.5,0.01974564030323256,0.5447178795919773,-0.05899779579987097,0.03977272727272727,-0.01825925042354215,-10.968605611152446,-0.012953235653514139,0.18333333333333335,-0.09495753810252916,0.02368739912784945
y_score,20,0,0.0,1.0,0.009104513339531772,0.29466226814212687,-0.05001446363294415,0.01590909090909091,-0.003381811799763157,-1.5124338934749233,-0.005572747904807329,0.17500000000000002,-0.10559866506622995,0.038564837751628445
y_score,20,0,0.2,0.0,0.05667356893342612,0.978839782700254,-0.09536390983621912,0.058522727272727275,-0.019162985682822375,-3.3134213879710703,-0.030369806665989985,0.20833333333333337,-0.0580296094723356,0.022783663868569226
y_score,20,0,0.2,0.25,0.06549341794374541,1.2766784128901452,-0.07128617028711193,0.05909090909090909,-0.012831995168578803,-2.6888172322042743,-0.024333540399263054,0.20833333333333337,-0.049209760462016305,0.0291146543828128
y_score,20,0,0.2,0.5,0.01828731393586369,0.507113755802489,-0.05883448446247297,0.03863636363636364,-0.01825925042354215,-10.968605611152446,-0.012953235653514139,0.18333333333333335,-0.09641586446989803,0.02368739912784945
y_score,20,0,0.2,1.0,0.009104513339531772,0.29466226814212687,-0.05001446363294415,0.01590909090909091,-0.003381811799763157,-1.5124338934749233,-0.005572747904807329,0.17500000000000002,-0.10559866506622995,0.038564837751628445
y_score,20,0,0.5,0.0,0.11141996038802016,1.9291935380692335,-0.07713447651217553,0.056818181818181816,-0.029852268775698576,-9.177425786277889,-0.023215149696862114,0.20833333333333337,-0.0032832180177415626,0.012094380775693025
y_score,20,0,0.5,0.25,0.03475361588469639,0.8055424558354147,-0.05637981960605676,0.05625,-0.02248783040211544,-9.866776089410333,-0.014861295946248965,0.20833333333333337,-0.07994956252106533,0.019458819149276163
y_score,20,0,0.5,0.5,0.01828731393586369,0.507113755802489,-0.05883448446247297,0.03863636363636364,-0.017737855005222403,-10.85307583120432,-0.011543711950156021,0.18333333333333335,-0.09641586446989803,0.0242087945461692
y_score,20,0,0.5,1.0,0.009104513339531772,0.29466226814212687,-0.05001446363294415,0.01590909090909091,-0.003381811799763157,-1.5124338934749233,-0.005572747904807329,0.17500000000000002,-0.10559866506622995,0.038564837751628445
y_score,20,0,0.8,0.0,-0.03327139334401796,-0.6414740294890992,-0.09747089740669979,0.05454545454545456,-0.04089288828213877,-22.507381280357972,-0.02884541892175585,0.19166666666666668,-0.14797457174977968,0.0010537612692528286
y_score,20,0,0.8,0.25,-0.02178712963151963,-0.44872558702486204,-0.07900555363744854,0.0528409090909091,-0.040494760356275084,-25.450172978510555,-0.0307144840323047,0.19166666666666668,-0.13649030803728135,0.001451889195116518
y_score,20,0,0.8,0.5,-0.00030410429953642293,0.050092039662909524,-0.07097867735240992,0.037500000000000006,-0.032479662462644776,-29.378749097780986,-0.022146957466732453,0.17500000000000002,-0.11500728270529814,0.009466987088746825
y_score,20,0,0.8,1.0,0.009104513339531772,0.29466226814212687,-0.05001446363294415,0.01590909090909091,-0.003381811799763157,-1.5124338934749233,-0.005572747904807329,0.17500000000000002,-0.10559866506622995,0.038564837751628445
y_score,20,1,0.0,0.0,0.03638629368696522,0.5683278332142006,-0.12777388847611826,0.11022727272727272,-0.042753373123760374,-5.680144732517466,-0.052686007357385045,0.25000000000000006,-0.0783168847187965,-0.0008067235723687727
y_score,20,1,0.0,0.25,0.09957693108804522,1.6923790693065097,-0.0835985216087477,0.11022727272727272,-0.045270857856619995,-10.17231417450463,-0.039817182375582405,0.25000000000000006,-0.015126247317716501,-0.0033242083052283933
