score_variant,top_n,daily_replace_k,val_period_return,val_sharpe,val_max_drawdown,val_turnover_mean,val_day_count,val_final_nav,hold_period_return,hold_sharpe,hold_max_drawdown,hold_turnover_mean,hold_day_count,hold_final_nav,val_excess_equal,hold_excess_equal
z_y_plus_return,5,3,-0.0062852784089163505,0.07115467535549061,-0.207372430357876,1.1977272727272725,88.0,993714.7215910837,-0.09809083285795428,-8.615282774322838,-0.12889215383825336,1.1666666666666667,6.0,901909.1671420457,-0.12098845681467807,-0.05614418330656268
z_y_plus_return,5,5,-0.09904995483726986,-1.0303835057987085,-0.2187327719082235,1.9886363636363635,88.0,900950.0451627302,-0.09661466681007069,-12.044867700094414,-0.107689946086449,1.8333333333333333,6.0,903385.3331899293,-0.21375313324303158,-0.05466801725867909
z_y_plus_return,10,0,0.10586641203193858,1.5346325020882754,-0.11211838395555485,0.10681818181818183,88.0,1105866.4120319386,0.04139510428467674,4.1513631636724755,-0.04505888647253398,0.2166666666666667,6.0,1041395.1042846767,-0.008836766373823135,0.08334175383606834
z_y_plus_return,10,1,0.056385924735655735,0.7689034419241552,-0.15186823799477922,0.20909090909090908,88.0,1056385.9247356558,0.0052293934636531425,0.8679057166802611,-0.04501262821729035,0.3333333333333333,6.0,1005229.393463653,-0.058317253670105984,0.047176043015044744
z_y_plus_return,10,2,0.09443230665216906,1.1798090916049764,-0.1538716502643993,0.4068181818181818,88.0,1094432.306652169,-0.008917972881529401,-0.9941893256535745,-0.05172819306098886,0.49999999999999994,6.0,991082.0271184706,-0.020270871753592656,0.0330286766698622
z_y_plus_return,10,3,0.0983397570852349,1.2687925454175029,-0.13524894083589478,0.6045454545454544,88.0,1098339.7570852349,-0.028589054817956483,-4.277701973305961,-0.05366733924773315,0.6666666666666666,6.0,971410.9451820435,-0.016363421320526816,0.013357594733435119
z_y_plus_return,10,5,0.018087584839596937,0.3387735926244118,-0.12255728231199559,1.0,88.0,1018087.5848395969,-0.056843103311016385,-9.903933195175657,-0.07399838468332509,1.0,6.0,943156.8966889837,-0.09661559356616478,-0.014896453759624784
z_y_plus_return,10,10,-0.025064056049396766,-0.20933121673990499,-0.17056674215423673,1.9886363636363635,88.0,974935.9439506033,-0.04767222813448002,-7.559647320865564,-0.06898163770214294,1.8333333333333333,6.0,952327.7718655199,-0.13976723445515848,-0.00572557858308842
z_y_plus_return,20,0,0.10743336637193623,1.595200151141615,-0.10630570094156677,0.05909090909090909,88.0,1107433.3663719362,-0.017479782419341672,-1.814962442411862,-0.04873389785104476,0.18333333333333335,6.0,982520.2175806584,-0.007269812033825485,0.02446686713204993
z_y_plus_return,20,1,0.049077244203500126,0.7094734798227041,-0.14059281118744793,0.11022727272727272,88.0,1049077.2442035002,-0.04348968903211492,-6.466279401535349,-0.05092234648836147,0.25000000000000006,6.0,956510.3109678851,-0.0656259342022616,-0.0015430394807233183
z_y_plus_return,20,2,0.05479924387242474,0.7850867715353155,-0.1428260920353932,0.20909090909090908,88.0,1054799.2438724248,-0.03806031588302472,-5.608990576362738,-0.04593521964790526,0.3333333333333333,6.0,961939.6841169753,-0.05990393453333698,0.0038863336683668814
z_y_plus_return,20,3,0.0799992242214218,1.114440973502753,-0.1326270858061822,0.30795454545454537,88.0,1079999.2242214219,-0.048379313665811274,-8.215499595662124,-0.0451728965559004,0.4166666666666667,6.0,951620.6863341887,-0.034703954184339914,-0.006432664114419673
z_y_plus_return,20,5,0.08204096844268505,1.1545298838653606,-0.1341336793173059,0.5056818181818182,88.0,1082040.968442685,-0.04588836032316812,-6.977175938594605,-0.04874260450137846,0.5833333333333334,6.0,954111.6396768319,-0.03266220996307667,-0.003941710771776519
z_y_plus_return,20,10,0.07592455574467372,1.0640997038514421,-0.11896972280850937,1.0,88.0,1075924.5557446738,-0.06611847158462436,-10.409000770771693,-0.06269016251395865,1.0,6.0,933881.5284153756,-0.038778622661088,-0.02417182203323276
z_y_plus_return,20,20,-0.028035158266321303,-0.2644402052979992,-0.1567656386481444,1.9886363636363635,88.0,971964.8417336787,-0.07148880986947026,-10.307936017798708,-0.0713291513210852,1.8333333333333333,6.0,928511.1901305297,-0.14273833667208302,-0.02954216031807866
z_y_plus_return,30,0,0.11960754683997243,1.7124064931091365,-0.10879791313584708,0.04318181818181819,88.0,1119607.5468399725,-0.029032809635514578,-4.175875026946565,-0.044185210067575365,0.1777777777777778,6.0,970967.1903644854,0.004904368434210715,0.012913839915877023
z_y_plus_return,30,1,0.08664975730581137,1.2239236259429738,-0.12183092620090474,0.07727272727272726,88.0,1086649.7573058114,-0.04225079042256685,-7.314716964590596,-0.044331842141006494,0.2222222222222222,6.0,957749.2095774332,-0.02805342109995035,-0.00030414087117525135
z_y_plus_return,30,2,0.0726824817738494,1.0225872799376519,-0.1328474942501381,0.14318181818181816,88.0,1072682.4817738493,-0.0429321372885364,-7.076608450924697,-0.04693377573492552,0.27777777777777773,6.0,957067.8627114636,-0.042020696631912324,-0.0009854877371447968
z_y_plus_return,30,3,0.06127692787194294,0.8857745593471071,-0.13347013593140666,0.20909090909090908,88.0,1061276.927871943,-0.052743072714054096,-8.832204030261812,-0.05253722768680269,0.3333333333333333,6.0,947256.9272859459,-0.053426250533818775,-0.010796423162662494
z_y_plus_return,30,5,0.06296354753288402,0.9218287149620413,-0.13576185462137091,0.3409090909090909,88.0,1062963.547532884,-0.04033902177090698,-6.7789068932611025,-0.04323139014444832,0.4444444444444444,6.0,959660.978229093,-0.051739630872877695,0.0016076277804846217
z_y_plus_return,30,10,0.1030668621197175,1.4024451189935314,-0.12151457773121188,0.6704545454545455,88.0,1103066.8621197175,-0.0572618991977929,-9.993024666800249,-0.05516128824315947,0.7222222222222222,6.0,942738.1008022071,-0.011636316286044224,-0.015315249646401297
z_y_plus_return,30,30,-0.0052133375318199615,0.04588973704286219,-0.14514148765171997,1.9886363636363635,88.0,994786.6624681801,-0.05461619985230415,-9.428347536238219,-0.053479030694310814,1.8333333333333333,6.0,945383.8001476958,-0.11991651593758168,-0.012669550300912547
z_y_plus_return,50,0,0.11656622720600485,1.674620871905773,-0.10824474944122753,0.030227272727272728,88.0,1116566.2272060048,-0.04674256585803627,-7.383621899770059,-0.04869058059002407,0.17,6.0,953257.4341419637,0.0018630488002431278,-0.004795916306644665
z_y_plus_return,50,1,0.07479655072473435,1.1863293565461184,-0.1024430628487305,0.05090909090909091,88.0,1074796.5507247343,-0.042136927837789995,-6.1088864905834495,-0.04984044607272087,0.20000000000000004,6.0,957863.07216221,-0.03990662768102737,-0.00019027828639839317
z_y_plus_return,50,2,0.09233898039010269,1.30979018195271,-0.1277141455680808,0.09045454545454545,88.0,1092338.9803901026,-0.052082154547816395,-8.038482539181409,-0.053173895285996586,0.2333333333333334,6.0,947917.8454521836,-0.02236419801565903,-0.010135504996424793
z_y_plus_return,50,3,0.05846544786755037,0.8666324154567852,-0.130402100350265,0.13000000000000003,88.0,1058465.4478675504,-0.05895185090469135,-9.531596419775838,-0.05541130272420747,0.2666666666666668,6.0,941048.1490953086,-0.05623773053821135,-0.017005201353299748
z_y_plus_return,50,5,0.06919510183997524,1.0082865234076563,-0.1303543156807745,0.20909090909090908,88.0,1069195.1018399752,-0.056341792322081474,-9.151912356614448,-0.053502170076947464,0.3333333333333333,6.0,943658.2076779185,-0.04550807656578648,-0.014395142770689873
z_y_plus_return,50,10,0.10900336288163648,1.5171075255605606,-0.12073571460952415,0.4068181818181818,88.0,1109003.3628816365,-0.058256052717371,-9.314079712934761,-0.05671383288204801,0.49999999999999994,6.0,941743.947282629,-0.00569981552412524,-0.016309403165979397
z_y_plus_return,50,50,-0.00721271444368754,0.012077319015604158,-0.14603169253231196,1.9886363636363635,88.0,992787.2855563124,-0.06392034578104255,-11.476393401095152,-0.05503812470048097,1.8333333333333333,6.0,936079.6542189574,-0.12191589284944926,-0.021973696229650952
z_y_plus_direction,5,0,0.047000050867843424,0.7660348895875035,-0.09908025383713903,0.20227272727272724,88.0,1047000.0508678434,-0.062401545204128106,-16.417114393212795,-0.047589217911831905,0.3333333333333333,6.0,937598.4547958719,-0.0677031275379183,-0.020454895652736504
z_y_plus_direction,5,1,0.20091559526751812,2.1061057656612907,-0.1268701699167606,0.4068181818181818,88.0,1200915.5952675182,-0.05315211054574043,-13.646984639055049,-0.04151961169696761,0.49999999999999994,6.0,946847.8894542595,0.0862124168617564,-0.011205460994348826
z_y_plus_direction,5,2,0.11182640088532425,1.332886372208048,-0.13323195580731595,0.8022727272727272,88.0,1111826.4008853242,-0.0729476256128504,-15.934602119548968,-0.060017596431365616,0.8333333333333334,6.0,927052.3743871496,-0.002876777520437468,-0.031000976061458796
z_y_plus_direction,5,3,0.12192688846904387,1.510973014823226,-0.10592057734939109,1.1977272727272725,88.0,1121926.888469044,-0.07220863587429882,-14.327884022507357,-0.06324773148248986,1.1666666666666667,6.0,927791.3641257011,0.007223710063282152,-0.03026198632290722
z_y_plus_direction,5,5,0.07845926379509982,0.995578541679817,-0.1120997325984876,1.9886363636363635,88.0,1078459.2637951,-0.071573570088038,-13.838361460327341,-0.06347018280356176,1.8333333333333333,6.0,928426.429911962,-0.0362439146106619,-0.029626920536646395
z_y_plus_direction,10,0,0.04764529263753858,0.797894288704699,-0.09077180906761484,0.1068181818181818,88.0,1047645.2926375386,-0.060734691269240026,-12.04471003663435,-0.05043751857959167,0.25000000000000006,6.0,939265.30873076,-0.06705788576822314,-0.018788041717848425
z_y_plus_direction,10,1,0.10287260535923282,1.2621690728707888,-0.12008076220830333,0.20909090909090908,88.0,1102872.6053592328,-0.05684918842986397,-11.453766841565422,-0.04747394760770607,0.3333333333333333,6.0,943150.811570136,-0.011830573046528903,-0.014902538878472371
z_y_plus_direction,10,2,0.15229203891424414,1.8260388409801172,-0.12538170082422395,0.4068181818181818,88.0,1152292.0389142442,-0.055934239952767695,-9.647217553828318,-0.05379517322453564,0.49999999999999994,6.0,944065.7600472323,0.037588860508482425,-0.013987590401376093
z_y_plus_direction,10,3,0.19841200796483882,2.402495108488035,-0.1112068819785742,0.6045454545454544,88.0,1198412.0079648388,-0.06955870476649928,-11.451253617394741,-0.06472929990652643,0.6666666666666666,6.0,930441.2952335008,0.0837088295590771,-0.027612055215107678
z_y_plus_direction,10,5,0.1278891706470755,1.6069278654633918,-0.10001470442245364,1.0,88.0,1127889.1706470754,-0.0680778447681265,-12.628345642312402,-0.0592608737063437,1.0,6.0,931922.1552318735,0.013185992241313782,-0.026131195216734904
z_y_plus_direction,10,10,-0.04170213509536658,-0.4090559672475406,-0.15503785321343622,1.9886363636363635,88.0,958297.8649046334,-0.07441501816408058,-13.92740293776204,-0.062205531299352135,1.8333333333333333,6.0,925584.9818359194,-0.1564053135011283,-0.03246836861268898
z_y_plus_direction,20,0,0.08260355267070785,1.2611405940247928,-0.09395792597858266,0.05909090909090908,88.0,1082603.552670708,-0.056488737609370676,-10.510219958621688,-0.05027544890634905,0.20833333333333337,6.0,943511.2623906293,-0.03209962573505387,-0.014542088057979075
z_y_plus_direction,20,1,0.11507642158553688,1.540440385289826,-0.10106167806365751,0.11022727272727272,88.0,1115076.4215855368,-0.05424170369250736,-9.757915812651445,-0.050212482261314695,0.25000000000000006,6.0,945758.2963074927,0.0003732431797751623,-0.012295054141115758
z_y_plus_direction,20,2,0.11233914073926443,1.4612819031417414,-0.11642248387478837,0.20909090909090908,88.0,1112339.1407392644,-0.05594666880886878,-9.5859508474824,-0.054088223704243266,0.3333333333333333,6.0,944053.3311911313,-0.0023640376664972873,-0.014000019257477181
z_y_plus_direction,20,3,0.20235849951268592,2.43047689493236,-0.10832630742134619,0.30795454545454537,88.0,1202358.499512686,-0.05608376171875884,-9.134819362007415,-0.05561021004677136,0.4166666666666667,6.0,943916.2382812412,0.0876553211069242,-0.014137112167367238
z_y_plus_direction,20,5,0.14649641758947474,1.863702205034965,-0.11210595915142807,0.5056818181818182,88.0,1146496.4175894747,-0.06034525018140979,-10.496743016811921,-0.0568186165303356,0.5833333333333334,6.0,939654.7498185902,0.03179323918371302,-0.01839860063001819
z_y_plus_direction,20,10,0.046221929337110224,0.6988332056487986,-0.12893545627578806,1.0,88.0,1046221.9293371103,-0.07401410803023512,-13.233222787704067,-0.0651427967289635,1.0,6.0,925985.8919697648,-0.0684812490686515,-0.032067458478843514
z_y_plus_direction,20,20,0.013513027705284841,0.2843409821181828,-0.13968645898837173,1.9886363636363635,88.0,1013513.0277052848,-0.06451408079350396,-9.915074003514007,-0.06538980030342278,1.8333333333333333,6.0,935485.9192064961,-0.10119015070047688,-0.022567431242112357
z_y_plus_direction,30,0,0.08902166281710411,1.346646094677272,-0.09828257202842439,0.042803030303030315,88.0,1089021.662817104,-0.05662414240429614,-13.4047428292068,-0.0492800509249679,0.19444444444444453,6.0,943375.8575957039,-0.02568151558865761,-0.014677492852904539
z_y_plus_direction,30,1,0.0727102089235454,1.049156696831388,-0.10759441863953234,0.07727272727272726,88.0,1072710.2089235454,-0.0558201621621085,-12.573688787882173,-0.050387563199938756,0.2222222222222222,6.0,944179.8378378915,-0.041992969482216314,-0.013873512610716898
z_y_plus_direction,30,2,0.11270221163265637,1.5399121919628684,-0.11435716141132168,0.14318181818181816,88.0,1112702.2116326564,-0.05807834686239144,-11.729160542043328,-0.05540489743863042,0.27777777777777773,6.0,941921.6531376085,-0.0020009667731053504,-0.016131697310999837
z_y_plus_direction,30,3,0.13758727750337774,1.750465147035543,-0.11727199252022558,0.20909090909090908,88.0,1137587.2775033778,-0.05793688695415544,-11.430335040782523,-0.05628472838630716,0.3333333333333333,6.0,942063.1130458446,0.022884099097616017,-0.01599023740276384
z_y_plus_direction,30,5,0.14538961950630513,1.855332441951724,-0.1149941106407254,0.3409090909090909,88.0,1145389.619506305,-0.061325172964821095,-11.558979750652654,-0.06053080957859869,0.4444444444444444,6.0,938674.8270351789,0.030686441100543416,-0.019378523413429494
z_y_plus_direction,30,10,0.09223858362077264,1.2689544797598202,-0.12661881207483305,0.6704545454545455,88.0,1092238.5836207727,-0.06589973204923094,-12.014405053287438,-0.06440227150716604,0.7222222222222222,6.0,934100.267950769,-0.022464594784989078,-0.02395308249783934
z_y_plus_direction,30,30,-0.01571984242459812,-0.0955494252129372,-0.13483105001120643,1.9886363636363635,88.0,984280.1575754018,-0.055878870702869565,-10.272031406994344,-0.05760344967152353,1.8333333333333333,6.0,944121.1292971304,-0.13042302083035984,-0.013932221151477964
z_y_plus_direction,50,0,0.10197165770713279,1.5490262519161904,-0.09665257770659086,0.029999999999999995,88.0,1101971.6577071329,-0.056068132674338855,-11.288449759042447,-0.049744123338942736,0.18333333333333335,6.0,943931.8673256611,-0.012731520698628929,-0.014121483122947254
z_y_plus_direction,50,1,0.10243403857792388,1.4630950469037882,-0.10764980108421329,0.05090909090909091,88.0,1102434.0385779238,-0.057543559389453436,-12.038634511841362,-0.049275574823646084,0.20000000000000004,6.0,942456.4406105466,-0.012269139827837838,-0.015596909838061834
z_y_plus_direction,50,2,0.13917692410761284,1.9155754627508514,-0.10540582310633317,0.09045454545454545,88.0,1139176.9241076128,-0.05624365968191303,-11.266779587062883,-0.05006562477737664,0.2333333333333334,6.0,943756.340318087,0.024473745701851124,-0.014297010130521426
z_y_plus_direction,50,3,0.1286017002595652,1.729424072251941,-0.11225275163241255,0.13000000000000003,88.0,1128601.7002595651,-0.0560917582597793,-10.801239719030264,-0.05142105037908229,0.2666666666666668,6.0,943908.2417402207,0.01389852185380347,-0.0141451087083877
z_y_plus_direction,50,5,0.11867603300298102,1.5846303293438497,-0.11431526309114026,0.20909090909090908,88.0,1118676.033002981,-0.0582483290834338,-11.336903768271997,-0.0530605181721181,0.3333333333333333,6.0,941751.6709165662,0.0039728545972193,-0.0163016795320422
z_y_plus_direction,50,10,0.1130202564866325,1.5006557120581383,-0.12186544867214777,0.4068181818181818,88.0,1113020.2564866324,-0.06731542394939205,-11.657047961432808,-0.06402525254873037,0.49999999999999994,6.0,932684.576050608,-0.001682921919129221,-0.02536877439800045
z_y_plus_direction,50,50,-0.030535490425971035,-0.2953312991254366,-0.13690667560549763,1.9886363636363635,88.0,969464.509574029,-0.05832505934306964,-9.998464395077752,-0.05852534577842117,1.8333333333333333,6.0,941674.9406569303,-0.14523866883173275,-0.01637840979167804
z_all_equal,5,0,0.04567985745627423,0.7164088426700633,-0.10037069423570255,0.19999999999999998,88.0,1045679.8574562742,-0.051257848614500445,-7.443161980057048,-0.06692066181787959,0.3333333333333333,6.0,948742.1513854995,-0.06902332094948749,-0.009311199063108844
z_all_equal,5,1,0.0670176156362845,0.8590107807645817,-0.12694112135530355,0.4068181818181818,88.0,1067017.6156362845,-0.07260734417425663,-14.140018268980075,-0.06877908888777873,0.49999999999999994,6.0,927392.6558257433,-0.04768556276947722,-0.030660694622865026
z_all_equal,5,2,0.08203941844484763,0.9799767813331255,-0.16167299531225776,0.8022727272727272,88.0,1082039.4184448477,-0.0706227217333717,-11.83989450267506,-0.07425100436180276,0.8333333333333334,6.0,929377.2782666283,-0.032663759960914085,-0.028676072181980095
z_all_equal,5,3,0.006030505618577209,0.20420350990402072,-0.1619873251863656,1.1977272727272725,88.0,1006030.5056185772,-0.07250736214508102,-12.407809584227865,-0.07385843568187023,1.1666666666666667,6.0,927492.637854919,-0.10867267278718451,-0.03056071259368942
z_all_equal,5,5,-0.035897082256996504,-0.27733541139670265,-0.19595542218816975,1.9886363636363635,88.0,964102.9177430035,-0.04774978144127051,-6.545471469681689,-0.06950113352616638,1.8333333333333333,6.0,952250.2185587295,-0.15060026066275822,-0.00580313188987891
z_all_equal,10,0,0.08599428904265194,1.2404483931433832,-0.10246225264429631,0.10568181818181817,88.0,1085994.289042652,-0.040335626851982,-7.081227286741768,-0.054925600113888584,0.25000000000000006,6.0,959664.373148018,-0.02870888936310978,0.0016110226994096033
z_all_equal,10,1,0.11939284719094401,1.5155924751499463,-0.13080338498357602,0.20909090909090908,88.0,1119392.847190944,-0.070951882293389,-12.074659110786238,-0.07514173031364457,0.3333333333333333,6.0,929048.117706611,0.004689668785182288,-0.0290052327419974
z_all_equal,10,2,0.18094682884261637,2.1543379745481364,-0.146058464426711,0.4068181818181818,88.0,1180946.8288426164,-0.06032943494572496,-9.792038110686835,-0.07026248071223218,0.49999999999999994,6.0,939670.5650542751,0.06624365043685465,-0.018382785394333356
z_all_equal,10,3,0.02242908354568285,0.3896319271113048,-0.13660769408284024,0.6045454545454544,88.0,1022429.083545683,-0.06358767285973188,-10.631501255694527,-0.07012573346131101,0.6666666666666666,6.0,936412.3271402682,-0.09227409486007887,-0.02164102330834028
z_all_equal,10,5,0.11242051555939825,1.3881058431847477,-0.13838649803097225,1.0,88.0,1112420.5155593983,-0.05381964752856938,-8.628428935746753,-0.06579977335209719,1.0,6.0,946180.3524714307,-0.00228266284636347,-0.01187299797717778
z_all_equal,10,10,0.009057027742100265,0.22823210439553349,-0.16380999982267763,1.9886363636363635,88.0,1009057.0277421003,-0.055991967807729526,-7.833166987586497,-0.0725342191230719,1.8333333333333333,6.0,944008.0321922705,-0.10564615066366145,-0.014045318256337924
z_all_equal,20,0,0.09594286955463938,1.4156042380959466,-0.09659026404251236,0.05852272727272727,88.0,1095942.8695546393,-0.04284486180018088,-8.634042349552727,-0.0479997505217582,0.20833333333333337,6.0,957155.1381998191,-0.018760308851122343,-0.0008982122487892763
z_all_equal,20,1,0.07578176869278574,1.0610323987777888,-0.12066511185099726,0.11022727272727272,88.0,1075781.7686927856,-0.05700882452129752,-11.444102088697477,-0.05716128186882374,0.25000000000000006,6.0,942991.1754787025,-0.038921409712975974,-0.015062174969905917
z_all_equal,20,2,0.06352305599232366,0.912430603687315,-0.1353662388651028,0.20909090909090908,88.0,1063523.0559923237,-0.05999767323932781,-11.007444444795318,-0.062142936837661145,0.3333333333333333,6.0,940002.3267606721,-0.051180122413438056,-0.018051023687936207
z_all_equal,20,3,0.04740937173773396,0.7163688953740163,-0.13602427617671908,0.30795454545454537,88.0,1047409.3717377341,-0.05487375526521043,-9.344421527764029,-0.061738475827036066,0.4166666666666667,6.0,945126.2447347896,-0.06729380666802776,-0.012927105713818832
z_all_equal,20,5,0.11639620836433284,1.5430219087703883,-0.13327015816901866,0.5056818181818182,88.0,1116396.2083643328,-0.05472020411518719,-9.135072478478373,-0.06227347536278627,0.5833333333333334,6.0,945279.7958848128,0.001693029958571124,-0.012773554563795586
z_all_equal,20,10,0.07144070257977675,0.9971977915620315,-0.13720659979032723,1.0,88.0,1071440.7025797768,-0.06159802173766027,-10.98665785239407,-0.0642825913208015,1.0,6.0,938401.9782623397,-0.04326247582598497,-0.019651372186268667
z_all_equal,20,20,0.03879817535456298,0.593760344852618,-0.13975540530002817,1.9886363636363635,88.0,1038798.1753545629,-0.06198755226319608,-10.744407622711678,-0.06383948920722449,1.8333333333333333,6.0,938012.4477368039,-0.07590500305119874,-0.020040902711804476
z_all_equal,30,0,0.1034112970164065,1.4911121276217674,-0.10061790723005948,0.042803030303030315,88.0,1103411.2970164064,-0.0507039177600459,-10.538371404152565,-0.04861018415231744,0.19444444444444453,6.0,949296.0822399542,-0.011291881389355218,-0.0087572682086543
z_all_equal,30,1,0.08408045843777723,1.281806005238942,-0.11249306797058112,0.07727272727272726,88.0,1084080.4584377771,-0.05331826341331525,-10.263815498161799,-0.05285711439046481,0.2222222222222222,6.0,946681.7365866847,-0.03062271996798449,-0.011371613861923646
z_all_equal,30,2,0.07156319827755198,1.0475165169064131,-0.12229727701702764,0.14318181818181816,88.0,1071563.198277552,-0.052670301352533255,-9.61172272026861,-0.05431614312325583,0.27777777777777773,6.0,947329.6986474667,-0.04313998012820974,-0.010723651801141654
z_all_equal,30,3,0.06422881612666687,0.9221494841050685,-0.125620177810852,0.20909090909090908,88.0,1064228.816126667,-0.05793362603122454,-10.716776358219075,-0.057376888883812094,0.3333333333333333,6.0,942066.3739687755,-0.05047436227909485,-0.015986976479832937
z_all_equal,30,5,0.1000143623235692,1.3375229879401593,-0.12940624353905306,0.3409090909090909,88.0,1100014.3623235691,-0.059825017723523666,-10.40496301584196,-0.0608465858064311,0.4444444444444444,6.0,940174.9822764763,-0.014688816082192524,-0.017878368172132064
z_all_equal,30,10,0.11046113981798866,1.489445957190001,-0.12682384182867135,0.6704545454545455,88.0,1110461.1398179887,-0.06156724369350253,-10.974388337545413,-0.06120739983933465,0.7222222222222222,6.0,938432.7563064975,-0.004242038587773056,-0.019620594142110925
z_all_equal,30,30,-0.013442803228103983,-0.05626713636975718,-0.15315961287175217,1.9886363636363635,88.0,986557.196771896,-0.055523904189328066,-9.676283428434948,-0.0567812877441245,1.8333333333333333,6.0,944476.0958106719,-0.1281459816338657,-0.013577254637936464
z_all_equal,50,0,0.11931014674610685,1.7162708606570012,-0.0990991342184444,0.029999999999999995,88.0,1119310.146746107,-0.06311904408561453,-11.654293778292937,-0.05829669606125254,0.18000000000000002,6.0,936880.9559143855,0.00460696834034513,-0.021172394534222927
z_all_equal,50,1,0.08694338786898004,1.3373929847992112,-0.103457336990053,0.05090909090909091,88.0,1086943.38786898,-0.06796920174580079,-12.37471262034034,-0.06224961475181501,0.20000000000000004,6.0,932030.7982541992,-0.02775979053678168,-0.026022552194409188
z_all_equal,50,2,0.09791103384861866,1.396862999073307,-0.11758980442333367,0.09045454545454545,88.0,1097911.0338486186,-0.06958945666942284,-12.474982966043768,-0.06387170082643878,0.2333333333333334,6.0,930410.5433305772,-0.016792144557143063,-0.027642807118031243
z_all_equal,50,3,0.07124805553563474,1.049366274756469,-0.12102046085127582,0.13000000000000003,88.0,1071248.0555356347,-0.06519976613088774,-11.286280905905066,-0.06220529891695947,0.2666666666666668,6.0,934800.2338691122,-0.04345512287012698,-0.023253116579496136
z_all_equal,50,5,0.08915534453490448,1.2163173859469136,-0.13008571485979648,0.20909090909090908,88.0,1089155.3445349045,-0.06350268799558745,-10.695656635475153,-0.06210192036158291,0.3333333333333333,6.0,936497.3120044125,-0.02554783387085724,-0.021556038444195846
z_all_equal,50,10,0.1159924377189856,1.5614412447836636,-0.1204975149808345,0.4068181818181818,88.0,1115992.4377189856,-0.0720881077671488,-12.3489330752684,-0.06733506375304354,0.49999999999999994,6.0,927911.8922328512,0.0012892593132238783,-0.0301414582157572
z_all_equal,50,50,-0.033122184048805514,-0.33520718946061406,-0.14722446168095105,1.9886363636363635,88.0,966877.8159511945,-0.056742978322073756,-10.670410347984907,-0.05085662762858534,1.8333333333333333,6.0,943257.0216779263,-0.14782536245456723,-0.014796328770682154
z_y_0p5_return,5,0,0.02933362267693429,0.5167725598646391,-0.1068727947075313,0.2045454545454545,88.0,1029333.6226769343,-0.04066381234209493,-4.983627785698769,-0.0674549740129563,0.3333333333333333,6.0,959336.187657905,-0.08536955572882743,0.0012828372092966722
z_y_0p5_return,5,1,0.004638985293297315,0.18305714350540364,-0.17314152929841287,0.4068181818181818,88.0,1004638.9852932973,-0.07824068409940488,-10.13159440918931,-0.08506780231851996,0.49999999999999994,6.0,921759.3159005952,-0.1100641931124644,-0.036294034548013276
z_y_0p5_return,5,2,0.12413780287091747,1.3647619807765248,-0.15507177366596658,0.8022727272727272,88.0,1124137.8028709174,-0.08069324969985292,-11.505537977558005,-0.08287867785293701,0.8333333333333334,6.0,919306.7503001471,0.00943462446515575,-0.03874660014846132
z_y_0p5_return,5,3,-0.0290286889476431,-0.1955884599350549,-0.1598977877979627,1.1977272727272725,88.0,970971.3110523568,-0.0634602727838961,-9.961884657094851,-0.06949268016548293,1.1666666666666667,6.0,936539.7272161039,-0.14373186735340482,-0.021513623232504497
z_y_0p5_return,5,5,-0.1336582283187504,-1.5807857796768747,-0.18069550691655412,1.9886363636363635,88.0,866341.7716812496,-0.06340698173214976,-8.924790645043986,-0.07419467725305018,1.8333333333333333,6.0,936593.0182678503,-0.24836140672451212,-0.021460332180758157
z_y_0p5_return,10,0,0.05164464405067082,0.8215465226130226,-0.10564507287289304,0.10795454545454546,88.0,1051644.6440506708,-0.03712071582858345,-6.024202686230595,-0.054569121314155256,0.25000000000000006,6.0,962879.2841714165,-0.0630585343550909,0.004825933722808151
z_y_0p5_return,10,1,0.014697678132183478,0.29160995945299906,-0.15246762627185928,0.20909090909090908,88.0,1014697.6781321834,-0.04537577031243012,-5.971022860328865,-0.06915147283146383,0.3333333333333333,6.0,954624.2296875699,-0.10000550027357824,-0.0034291207610385177
z_y_0p5_return,10,2,0.12610134957942476,1.5198470245600602,-0.14389989242796297,0.4068181818181818,88.0,1126101.3495794248,-0.07160922570633932,-10.594718648210026,-0.07751780570258826,0.49999999999999994,6.0,928390.7742936607,0.011398171173663041,-0.029662576154947717
z_y_0p5_return,10,3,0.07736088214515657,1.0573867336594907,-0.13922101940131792,0.6045454545454544,88.0,1077360.8821451566,-0.07028565729679603,-10.769011056676115,-0.0767919162079661,0.6666666666666666,6.0,929714.342703204,-0.037342296260605146,-0.028339007745404432
z_y_0p5_return,10,5,0.03706397492089364,0.6060170282093709,-0.11913549598092033,1.0,88.0,1037063.9749208937,-0.054888059281321455,-8.073935253474177,-0.07046915302930079,1.0,6.0,945111.9407186785,-0.07763920348486808,-0.012941409729929854
z_y_0p5_return,10,10,-0.09187636411727973,-1.126780801472931,-0.19778545543254333,1.9886363636363635,88.0,908123.6358827202,-0.03176760729462558,-3.2987015769365233,-0.06971301276682462,1.8333333333333333,6.0,968232.3927053744,-0.20657954252304145,0.010179042256766024
z_y_0p5_return,20,0,0.08540843719785984,1.2806712824120179,-0.10287786424291889,0.05909090909090909,88.0,1085408.4371978599,-0.04366848357715891,-7.73453253516473,-0.05239536423066815,0.20833333333333337,6.0,956331.5164228411,-0.029294741207901875,-0.0017218340257673104
