epoch,stage,stage_epoch,trainable,train_loss,train_rank_loss,train_topk_loss,train_return_loss,train_secondary_return_loss,train_direction_loss,train_combined_topk_loss,train_consistency_loss,train_context_score_topk_loss,train_trend_adjusted_topk_loss,train_cluster_topk_loss,train_in_cluster_rank_loss,train_gate_entropy,train_rank_aux_y_score_top20_loss,train_topk_aux_final_score_k10_loss,train_topk_aux_final_score_k40_loss,rank_ic_mean,rank_ic_std,rank_ic_ir,direction_accuracy,topk_return_mean,day_count,return_pred_open_mse,return_pred_open_mae,return_pred_open_bias,return_pred_open_pearson,return_pred_open_spearman,return_pred_open_direction_accuracy,return_pred_vwap_mse,return_pred_vwap_mae,return_pred_vwap_bias,return_pred_vwap_pearson,return_pred_vwap_spearman,return_pred_vwap_direction_accuracy,return_pred_blend_mse,return_pred_blend_mae,return_pred_blend_bias,return_pred_blend_pearson,return_pred_blend_spearman,return_pred_blend_direction_accuracy,direction_pred_bce,direction_pred_accuracy,direction_pred_up_rate,direction_label_up_rate,top10_return_mean,top20_return_mean,top40_return_mean,competition_max_drawdown,competition_rolling_return_mean,competition_period_excess_equal,competition_rolling_return_min,competition_market_equal_period_return,competition_latest_window_return,competition_turnover_mean,competition_sharpe,competition_rolling_win_rate,competition_score,competition_recent_return_min,competition_rolling_excess_equal_mean,competition_recent_return_mean,competition_period_return
1,cluster_ctx010,1,all,0.1528157492602938,0.1986114182117548,0.00293695543404443,0.002545073485150473,0.002530870659662199,0.6907180616826152,0.0,0.0,0.003782753241684044,0.0,0.000995510652773057,0.27555077204183664,1.0839629518838403,0.20194329432331865,0.002459895711038533,0.0021317304280610385,-0.03257179085820115,0.11932897258517502,-0.27295794267357787,0.4879498588933693,-0.0016420228518666579,77,0.006755945272743702,0.06092007830739021,-0.01372511126101017,-0.0038981751268603857,-0.011370095038332343,0.49608240001251963,0.0064783850684762,0.0598376989364624,-0.013574759475886822,-0.008756859601875309,-0.014144060194964048,0.497381311326611,0.006755945272743702,0.06092007830739021,-0.01372511126101017,-0.0038981751268603857,-0.011370095038332343,0.49608240001251963,0.6968447330538422,0.5082733869242928,0.0569356126010047,0.4895695856525073,-0.00123921333050186,-0.0016420228518666579,-0.0011778210781423176,-0.31920509742512315,-0.03456039637694546,-0.25351552716190706,-0.12795868356715012,0.09432899951934814,0.05331611675971848,0.5064935064935064,-1.0202035064395487,0.20588235294117646,-0.08400037250780486,-0.05099833056844305,-0.03990040455161731,-0.010726008686213383,-0.15918652764255892
2,cluster_ctx010,2,all,0.14775472484296598,0.19185438177264952,0.002526596957586967,0.0015989998189689675,0.00157843662709274,0.6887245740941021,0.0,0.0,0.002832765738637937,0.0,0.001019764306031888,0.2734120497639001,1.0884638758460656,0.19219795343471036,0.0020032893355347637,0.0017178211310088225,-0.03297182960378822,0.11502867123694115,-0.2866400980662585,0.4885393246704469,-0.002747502608983339,77,0.0052701560780406,0.053905002772808075,-0.0020967251621186733,-0.0050765922442567914,-0.0018120611768190095,0.4999660926765398,0.004995365627110004,0.05268722400069237,-0.001946370699442923,-0.010543142085024408,-0.008793973255733771,0.49939749294466845,0.0052701560780406,0.053905002772808075,-0.0020967251621186733,-0.0050765922442567914,-0.0018120611768190095,0.4999660926765398,0.6960285048340121,0.5100782998346366,0.0034559387372912745,0.4895695856525073,-0.0010480835975991416,-0.002747502608983339,-0.0014786523331770092,-0.14894519211999924,-0.003014823051865311,0.056910085237005026,-0.09946035895843486,0.09432899951934814,0.04673182223091432,0.5064935064935064,1.3204293568990133,0.5147058823529411,-0.007977979572293573,-0.01794800996251844,-0.008354831226537157,0.01933615348257044,0.15123908475635317
3,cluster_ctx010,3,all,0.14610923716185584,0.18964169584455878,0.002251762442165888,0.0014417038191292982,0.0014208256639896498,0.688098203932418,0.0,0.0,0.001993169816747171,0.0,0.0010046869794400769,0.27283283240167866,1.0895912109788128,0.1897893641418117,0.0015892618528975358,0.0015680964400391836,-0.033849581750654514,0.1130820405223877,-0.29933649582449,0.48893577952936634,-0.0011201771998599582,77,0.0063952733762562275,0.05543811619281769,-0.023177918046712875,0.006642022879416595,0.012522647434512204,0.5039071669648773,0.006109459791332483,0.054251719266176224,-0.02302757278084755,0.004799989596729501,0.007234727625771779,0.5040427962587181,0.0063952733762562275,0.05543811619281769,-0.023177918046712875,0.006642022879416595,0.012522647434512204,0.5039071669648773,0.6966069530744473,0.5103704244675246,0.0017449230303757453,0.4895695856525073,-0.003317612446330536,-0.0011201771998599582,-0.0007355850456016404,-0.2970261596639746,-0.016424256833225914,-0.08121205842188695,-0.15304018580204704,0.09432899951934814,0.05870823443957285,0.5064935064935064,0.31711969979219895,0.3382352941176471,-0.03612418824542461,-0.0047777771098495014,-0.02176426500789776,0.05779214111959833,0.013116941097461199
4,cluster_ctx010,4,all,0.14430895585647888,0.1874675996702443,0.0015190655132665705,0.00139957170131391,0.0013803471294818242,0.6879138825148817,0.0,0.0,0.0014098568252381798,0.0,0.0009963008346015143,0.2718278507824292,1.0903290722074055,0.18739637184346544,0.0005431365444351427,0.0011928565733040463,-0.03552769635565593,0.11220410309322075,-0.31663455592295964,0.48900881068758834,-0.002028542501978915,77,0.008733194321393967,0.06274464726448059,-0.0012260316871106625,0.015987332871219916,0.025072227922593514,0.5077543440497864,0.0084458626806736,0.06166156381368637,-0.0010756759438663721,0.0181236346108841,0.02452958593368605,0.5084950886546096,0.008733194321393967,0.06274464726448059,-0.0012260316871106625,0.015987332871219916,0.025072227922593514,0.5077543440497864,0.6950766217154731,0.5104121565579371,0.0019222844146291843,0.4895695856525073,0.0017412571560035085,-0.002028542501978915,0.0007207433628099789,-0.27765874445344163,-0.012275152139396868,-0.04378148480880317,-0.16218049295843562,0.09432899951934814,0.0992782144499269,0.5064935064935064,0.6090999776772879,0.38235294117647056,-0.01877085694213939,0.05596296475496798,-0.017615160314068713,0.09359353459451565,0.05054751471054497
5,cluster_ctx010,5,all,0.14335374446643878,0.1862180778354389,0.0012713425405363554,0.0014468332270684905,0.00142657959888146,0.6879942827606426,0.0,0.0,0.0010169179695859833,0.0,0.0009588458635357457,0.2722090374395523,1.087989705109891,0.18569320582375237,0.00032625830216810716,0.0009648159467607307,-0.03620858636014268,0.11158066269703472,-0.32450592678819906,0.4895565443742534,-9.72762067391017e-05,77,0.00785101018846035,0.05426202714443207,-0.022894563153386116,0.014581583484504737,0.021875314042412032,0.5082003557660708,0.007553193252533674,0.05291454493999481,-0.02274421416223049,0.017301347069693183,0.021010465175506986,0.5097235770661297,0.00785101018846035,0.05426202714443207,-0.022894563153386116,0.014581583484504737,0.021875314042412032,0.5082003557660708,0.6957923388199315,0.5104043317909849,0.0017162322182171007,0.4895695856525073,-0.0007166894089308486,-9.72762067391017e-05,2.5381778620860793e-05,-0.2469403435037517,-0.013467060931244505,-0.02360756224891869,-0.12506999111423245,0.09432899951934814,0.09273133749239304,0.5064935064935064,0.7845567901625728,0.36764705882352944,-0.01618405625447191,0.04417312239595916,-0.01880706910591635,0.08679424257753827,0.07072143727042945
6,cluster_ctx010,6,all,0.14248175112604042,0.18494640842404628,0.001131354496936139,0.0013206801252188013,0.0012999382046127517,0.6880173871207055,0.0,0.0,0.0008285471546004448,0.0,0.0009651565314663089,0.2725665092187604,1.0861327009666941,0.18431579965381079,9.0331698430997e-05,0.0008748307937843612,-0.03658840849892634,0.10960286384250435,-0.33382712108237117,0.48978607087152254,-0.0009387820078322343,77,0.006517666857689619,0.04927445948123932,-0.020327674224972725,0.011241425724045816,0.026155621981356708,0.5112494066218395,0.0062205917201936245,0.04790868982672691,-0.020177321508526802,0.013390364815604251,0.022641370180308557,0.5085472537676253,0.006517666857689619,0.04927445948123932,-0.020327674224972725,0.011241425724045816,0.026155621981356708,0.5112494066218395,0.6968207677020505,0.5103834657457785,0.0015962524582809508,0.4895695856525073,-0.00033836826597425073,-0.0009387820078322343,0.00016590059045460317,-0.2815621088157224,-0.013554874020662466,0.02448549970125624,-0.15149228701908968,0.09432899951934814,0.1319126193951059,0.5064935064935064,1.1057821834839914,0.36764705882352944,-0.01449864794014368,0.04563982815464751,-0.018894882195334313,0.08834054597628901,0.11881449922060439
