run,r_value,epoch,checkpoint,hold2026_recent_market_equal_period_return,same_calendar_2025_market_equal_period_return,same_comp_2025_market_equal_period_return,hold2026_recent_max_drawdown,same_calendar_2025_max_drawdown,same_comp_2025_max_drawdown,hold2026_recent_period_excess_equal,same_calendar_2025_period_excess_equal,same_comp_2025_period_excess_equal,hold2026_recent_period_return,same_calendar_2025_period_return,same_comp_2025_period_return,hold2026_recent_turnover_mean,same_calendar_2025_turnover_mean,same_comp_2025_turnover_mean,selection_score,selection_score_weight_sum
r030_topk005_open,0.3,1,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_1.pt,-0.0420681238174438,-0.0222308039665222,,-0.0059462078619003,-0.0285575661873723,,0.086387322474108,-0.0108887004205622,,0.0443191986566642,-0.0331195043870844,,0.6666666666666666,0.6499999999999999,,0.0,0.0
r030_topk005_open,0.3,2,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_2.pt,-0.0420681238174438,-0.0222308039665222,,-0.0207697379665686,-0.0380700911020378,,0.0275389110889426,-0.0160115167533965,,-0.0145292127285011,-0.0382423207199187,,0.6666666666666666,0.6499999999999999,,0.0,0.0
r030_topk005_open,0.3,3,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_3.pt,-0.0420681238174438,-0.0222308039665222,,-0.0124752634337366,-0.0223202454169169,,0.0344794142379327,0.0052013987866934,,-0.007588709579511,-0.0170294051798287,,0.6666666666666666,0.6499999999999999,,0.0,0.0
r030_topk005_open,0.3,4,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_4.pt,-0.0420681238174438,-0.0222308039665222,,-0.0111495314352648,-0.0151263488364945,,0.017509228223881,0.0073390785313532,,-0.0245588955935628,-0.0148917254351689,,0.6666666666666666,0.6499999999999999,,0.0,0.0
r030_topk005_open,0.3,5,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_5.pt,-0.0420681238174438,-0.0222308039665222,,0.0,-0.0352539387671642,,0.049468618249677,-0.0106678307199263,,0.0074004944322332,-0.0328986346864486,,0.6666666666666666,0.6499999999999999,,0.0,0.0
r030_topk005_open,0.3,6,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_6.pt,-0.0420681238174438,-0.0222308039665222,,-0.0115881029622011,-0.0170372691303668,,0.0301267049406078,-0.0006407222336205,,-0.0119414188768359,-0.0228715262001427,,0.6666666666666666,0.6499999999999999,,0.0,0.0
r030_topk005_open,0.3,7,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_7.pt,-0.0420681238174438,-0.0222308039665222,,-0.0082222531321645,-0.0175484132225709,,0.0587607743899047,0.0040919358124188,,0.0166926505724609,-0.0181388681541033,,0.6666666666666666,0.6499999999999999,,0.0,0.0
r030_topk005_open,0.3,8,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_8.pt,-0.0420681238174438,,,-0.0085648466604948,,,0.0411308110976392,,,-0.0009373127198045,,,0.6666666666666666,,,0.0,0.0
r030_topk005_open,0.3,9,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_9.pt,-0.0420681238174438,,,-0.0275518969404697,,,0.0545180895917305,,,0.0124499657742866,,,0.6666666666666666,,,0.0,0.0
r030_topk005_open,0.3,10,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_10.pt,-0.0420681238174438,,,-0.0246588700222969,,,0.0517895687873566,,,0.0097214449699127,,,0.6666666666666666,,,0.0,0.0
r030_topk005_open,0.3,11,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_11.pt,-0.0420681238174438,,,-0.0303591435228834,,,0.0522046765031301,,,0.0101365526856862,,,0.6666666666666666,,,0.0,0.0
r030_topk005_open,0.3,12,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_12.pt,-0.0420681238174438,,,-0.0329253337587174,,,0.0506833636475372,,,0.0086152398300933,,,0.6666666666666666,,,0.0,0.0
r030_topk005_open,0.3,13,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_13.pt,-0.0420681238174438,,,-0.0215786882448196,,,0.0467880945230501,,,0.0047199707056062,,,0.6666666666666666,,,0.0,0.0
r030_topk005_open,0.3,14,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_14.pt,-0.0420681238174438,,,-0.0116304308879375,,,0.0555817796439996,,,0.0135136558265558,,,0.6666666666666666,,,0.0,0.0
r030_topk005_open,0.3,15,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_15.pt,-0.0420681238174438,,,-0.018318893505526,,,0.0273883250143683,,,-0.0146797988030754,,,0.6666666666666666,,,0.0,0.0
r030_topk005_open,0.3,16,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_16.pt,-0.0420681238174438,,,-0.0192551390039921,,,0.0331137808170279,,,-0.0089543430004158,,,0.6666666666666666,,,0.0,0.0
r030_topk005_open,0.3,17,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_17.pt,-0.0420681238174438,,,-0.0234874624037629,,,0.0078467418817402,,,-0.0342213819357035,,,0.6666666666666666,,,0.0,0.0
r030_topk005_open,0.3,18,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_18.pt,-0.0420681238174438,,,-0.0246350105755224,,,0.0155160026857502,,,-0.0265521211316935,,,0.6666666666666666,,,0.0,0.0
r030_topk005_open,0.3,19,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_19.pt,-0.0420681238174438,,,-0.0113709301961614,,,0.0159083003015008,,,-0.026159823515943,,,0.6666666666666666,,,0.0,0.0
r030_topk005_open,0.3,20,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_20.pt,-0.0420681238174438,,,-0.026601938957419,,,0.0011987409896703,,,-0.0408693828277735,,,0.6666666666666666,,,0.0,0.0
