name,start_date,end_date,day_count,top_n,daily_replace_k,score_variant,score_weight_y,score_weight_return,score_weight_direction,score_weight_cap,cap_min_pct,cap_bonus,exclude_st,exclude_bj,period_return,period_excess_equal,market_equal_period_return,sharpe,max_drawdown,turnover_mean,rolling_return_mean,rolling_excess_equal_mean,rolling_return_median,rolling_win_rate,rolling_return_min,market_equal_rolling_mean,market_equal_rolling_win_rate,competition_score,recent_window_count,latest_window_return,recent_return_mean,recent_return_min,recent_win_rate,elapsed_sec
yesterday_actual_ret_cap50_bonus50_top20_k5,2026-01-05,2026-05-20,88,20,5,return_pred,1.0,0.0,0.0,0.0,0.5,0.5,True,True,0.20935083123441522,0.09035611840482538,0.11899471282958984,2.264232403043943,-0.08701008077136707,0.5056818181818182,0.018123998698945685,0.0082200049113009,0.011026692639621638,0.6455696202531646,-0.05789149810023675,0.009903993787644784,0.6582278481012658,0.022877394101332535,5,0.01313006752643986,0.05872788835830618,0.01313006752643986,1.0,7.29
current_weighted_top10_k3,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,0.14756607380466047,0.028571360975070625,0.11899471282958984,2.035085933062976,-0.08529485840100137,0.6045454545454544,0.01919174199431333,0.009287748206668547,0.014622372039620801,0.7215189873417721,-0.08459445061779503,0.009903993787644784,0.6582278481012658,0.007756845345539333,5,0.012144937597720062,0.016886497425535874,0.00999442356286906,1.0,6.71
current_weighted_top20_k5,2026-01-05,2026-05-20,88,20,5,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,0.12876592046098012,0.009771207631390277,0.11899471282958984,2.0920185858364557,-0.05862413653312959,0.5056818181818182,0.013406912283419196,0.003502918495774412,0.010834516793922555,0.6582278481012658,-0.05282822627420547,0.009903993787644784,0.6582278481012658,0.007686152509507924,5,0.019918787172650054,0.028713769605321016,0.01706653093580579,1.0,7.45
current_weighted_top20_k3,2026-01-05,2026-05-20,88,20,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,0.11657334684745324,-0.002421365982136603,0.11899471282958984,2.030449453880909,-0.04595294846600828,0.30795454545454537,0.011487129055585044,0.0015831352679402597,0.010835819492738707,0.6582278481012658,-0.05436945075987498,0.009903993787644784,0.6582278481012658,0.0048366159145329666,5,0.018502594662640925,0.02134770054521855,0.012877031757924984,1.0,7.39
weighted_top10_k3_capfilter50,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.5,0.0,True,True,0.0925957506232511,-0.02639896220633875,0.11899471282958984,1.3441193211758578,-0.0814561156903506,0.6045454545454544,0.012164682045276732,0.0022606882576319473,0.011780669815519174,0.6835443037974683,-0.08500851140845056,0.009903993787644784,0.6582278481012658,-0.0030056814259479024,5,0.006715845087071903,0.011267541757543053,0.0005951793476526301,1.0,6.86
weighted_top10_k3_no_capweight,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.0,0.0,0.0,True,True,0.08117138871669671,-0.03782332411289313,0.11899471282958984,0.9189770733209429,-0.15121770456642236,0.6045454545454544,0.007060898895470999,-0.0028430948921737854,0.00832946962423331,0.569620253164557,-0.12258372924102401,0.009903993787644784,0.6582278481012658,-0.0052247313520904885,5,0.021835317606618387,0.05065100732091223,0.021835317606618387,1.0,6.17
current_weighted_top10_k5,2026-01-05,2026-05-20,88,10,5,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,0.06756460710419421,-0.051430105725395636,0.11899471282958984,0.9256037221950539,-0.09206302290753743,1.0,0.00976643947440228,-0.00013755431324250465,0.010554525593331032,0.6075949367088608,-0.08439968537970421,0.009903993787644784,0.6582278481012658,-0.0075329905037560905,5,0.002697175389893225,0.015727634080275887,0.002697175389893225,1.0,7.37
yesterday_candidate_ret_cap50_bonus25_top10_k5,2026-01-05,2026-05-20,88,10,5,return_pred,1.0,0.0,0.0,0.0,0.5,0.25,True,True,-0.08727076490031238,-0.20626547772990222,0.11899471282958984,-0.515026846884152,-0.22022722870970812,1.0,-0.003415756412185338,-0.013319750199830123,-0.004348578909604495,0.45569620253164556,-0.13135850396838167,0.009903993787644784,0.6582278481012658,-0.03295782849156736,5,-0.0132923131604048,0.06230489356928311,-0.0132923131604048,0.8,6.7
return_pred_top10_k5_nocap,2026-01-05,2026-05-20,88,10,5,return_pred,1.0,0.0,0.0,0.0,0.0,0.0,True,True,-0.12133479076812304,-0.24032950359771288,0.11899471282958984,-0.7960362331528481,-0.3105813675542394,1.0,-0.012646806095057042,-0.022550799882701825,-0.015491173451681717,0.43037974683544306,-0.17176267690932423,0.009903993787644784,0.6582278481012658,-0.049237475765090966,5,0.08171221261485684,0.06827453789029128,0.034976580643162114,1.0,6.01
