epoch,stage,stage_epoch,trainable,train_loss,train_rank_loss,train_topk_loss,train_return_loss,train_secondary_return_loss,train_direction_loss,train_combined_topk_loss,train_consistency_loss,train_context_score_topk_loss,train_trend_adjusted_topk_loss,train_gate_entropy,train_rank_aux_y_score_top20_loss,train_topk_aux_final_score_k10_loss,train_topk_aux_final_score_k40_loss,rank_ic_mean,rank_ic_std,rank_ic_ir,direction_accuracy,topk_return_mean,day_count,return_pred_open_mse,return_pred_open_mae,return_pred_open_bias,return_pred_open_pearson,return_pred_open_spearman,return_pred_open_direction_accuracy,return_pred_vwap_mse,return_pred_vwap_mae,return_pred_vwap_bias,return_pred_vwap_pearson,return_pred_vwap_spearman,return_pred_vwap_direction_accuracy,return_pred_blend_mse,return_pred_blend_mae,return_pred_blend_bias,return_pred_blend_pearson,return_pred_blend_spearman,return_pred_blend_direction_accuracy,direction_pred_bce,direction_pred_accuracy,direction_pred_up_rate,direction_label_up_rate,top10_return_mean,top20_return_mean,top40_return_mean,competition_period_return,competition_score,competition_latest_window_return,competition_rolling_return_min,competition_recent_return_mean,competition_rolling_excess_equal_mean,competition_market_equal_period_return,competition_rolling_win_rate,competition_sharpe,competition_recent_return_min,competition_turnover_mean,competition_max_drawdown,competition_rolling_return_mean,competition_period_excess_equal
1,a2_l1_only_theme_ctx080,1,all,0.1390562964369789,0.1990025089927601,0.002789189497688569,0.002550613831398705,0.0025366773889709776,0.6905019248563308,0.0,0.0,0.0034507682693888475,0.0,1.0815223987976756,0.20209465467487805,0.0022632667883454144,0.0019863781351891437,-0.033467114694862264,0.12021167362239603,-0.2784015369421425,0.4873395270710854,-0.0014289862993354728,77,0.009365914389491081,0.0672551691532135,0.0013186917640268803,-0.006044705387369351,-0.013250552267447776,0.4949999739174435,0.00908778328448534,0.06627237051725388,0.001469045178964734,-0.0094935030533607,-0.015968554604962323,0.49691443356512033,0.009365914389491081,0.0672551691532135,0.0013186917640268803,-0.006044705387369351,-0.013250552267447776,0.4949999739174435,0.6986252014700137,0.5102295786623822,0.00311164899138754,0.4895695856525073,-0.0014775699706046613,-0.0014289862993354728,-0.0013927642903109262,0.022745376450068022,-0.03081080941236763,0.03502031573472553,-0.10870951219683889,0.01874834653614882,-0.016216389521832505,0.09432899951934814,0.45588235294117646,0.38398271357533054,-0.012478009895381392,0.5064935064935064,-0.19818934128309973,-0.01087638134716066,-0.07158362306928012
2,a2_l1_only_theme_ctx080,2,all,0.13403887348605859,0.19200866833425675,0.0023693052888435055,0.0016749160179403502,0.0016573976016569974,0.6885958548641822,0.0,0.0,0.002604470272784068,0.0,1.0821902510907946,0.19258271064335208,0.0019104381052125479,0.0016544524945554134,-0.033546694589714265,0.11715748121984074,-0.28633847570318965,0.48802810656289286,-0.0012811651958346173,77,0.006483021192252636,0.05951162055134773,-0.01752353459596634,-0.002761222493124445,0.011891060575322347,0.5049061288791282,0.006191687658429146,0.058371350169181824,-0.017373180016875267,-0.004350367796733549,0.007259622042081666,0.5036489496554494,0.006483021192252636,0.05951162055134773,-0.01752353459596634,-0.002761222493124445,0.011891060575322347,0.5049061288791282,0.6970763223582213,0.5102295786623822,0.003007318765356105,0.4895695856525073,-0.0007681559481017001,-0.0012811651958346173,-0.001813343517410844,0.034300815970773835,-0.028778435155610516,0.02943223968999309,-0.10286169547042168,0.022595522236270826,-0.01774866908916748,0.09432899951934814,0.45588235294117646,0.48948030346949145,-0.022547655012435608,0.5064935064935064,-0.190611439866197,-0.012408660914495636,-0.06002818354857431
3,a2_l1_only_theme_ctx080,3,all,0.13231113943007675,0.18980465901729426,0.0018085191946586605,0.001416954159918348,0.0013971695535431993,0.6882214518839503,0.0,0.0,0.0018628626427212493,0.0,1.085228639044714,0.19016273069322073,0.0011618017037463523,0.0013195774537010495,-0.03434626790819635,0.11370758381003389,-0.30205784660394425,0.4889618620858742,-0.0015233072033454362,77,0.004429208114743233,0.048604127019643784,-0.002032676711678505,0.0036657363321534503,0.010381632650775489,0.5031038242244352,0.004134048707783222,0.04725015535950661,-0.0018823222490027547,0.005625582839739199,0.01131829592224994,0.5051017480529372,0.004429208114743233,0.048604127019643784,-0.002032676711678505,0.0036657363321534503,0.010381632650775489,0.5031038242244352,0.6969148061502571,0.5104199813248895,0.0018622945346611092,0.4895695856525073,-0.0020339796758051237,-0.0015233072033454362,-0.00013084500701493256,0.1285959237322012,0.004015409262495984,0.08891003741722847,-0.11005540930985325,0.10485239161072488,-0.004978663485516274,0.09432899951934814,0.39705882352941174,1.314437583526537,0.07363232988114699,0.5064935064935064,-0.22696295476159967,0.0003613446891555729,0.034266924212853045
4,a2_l1_only_theme_ctx080,4,all,0.13065979130272307,0.187435031564289,0.0016285412005068523,0.001344962692720867,0.0013233930993978133,0.6880210385454479,0.0,0.0,0.001441328832478821,0.0,1.0872309289306945,0.18748325389262296,0.0008695524754553333,0.0011268341183911005,-0.03494162748476618,0.11083142286676807,-0.31526823874462007,0.49048508338593316,-0.00012927612912683905,77,0.00441486481577158,0.04708920419216156,-0.008665339089930058,0.006063480386347968,0.005685946010859153,0.5020422641745653,0.004112693946808577,0.04564117640256882,-0.00851498544216156,0.010052938790506793,0.007735000988682652,0.505140871887699,0.00441486481577158,0.04708920419216156,-0.008665339089930058,0.006063480386347968,0.005685946010859153,0.5020422641745653,0.6968497568384894,0.5103991152796833,0.0018935936024705397,0.4895695856525073,-0.0015460177277087826,-0.00012927612912683905,0.0001775053550501342,0.1875609317799536,0.02052759983434117,0.09579964471676683,-0.13022505579749621,0.1169545795001717,-0.0005786540141424655,0.09432899951934814,0.4852941176470588,1.6504632791282892,0.09129253987702857,0.5064935064935064,-0.18408510831883795,0.004761354160529381,0.09323193226060544
5,a2_l1_only_theme_ctx080,5,all,0.12954360117073477,0.18599913210080188,0.0012367536147790941,0.0013648515432610397,0.0013440065623769178,0.6879887363712811,0.0,0.0,0.0010778538971140202,0.0,1.087875884866069,0.18581789890287764,0.0004079424517183017,0.0009249351006217757,-0.03623527562142956,0.11066669694196679,-0.32742709977538415,0.4898486690071414,5.908687704835426e-05,77,0.007915381342172623,0.05777784064412117,-0.0007288093911483884,0.013461954387360477,0.024471061273458574,0.507686529402866,0.0076140896417200565,0.05658898502588272,-0.0005784534732811153,0.018198500887259498,0.02635898504202924,0.5073526726795654,0.007915381342172623,0.05777784064412117,-0.0007288093911483884,0.013461954387360477,0.024471061273458574,0.507686529402866,0.695193003157425,0.5104095483022864,0.0017631808199312464,0.4895695856525073,0.000442323943164635,5.908687704835426e-05,0.0007360296988369921,0.04416573492461939,-0.0119164039500827,0.04240884151039781,-0.1263438185553305,0.09916873525094767,-0.010264396833420779,0.09432899951934814,0.4264705882352941,0.5509266065085322,0.04240884151039781,0.5064935064935064,-0.2615114002374752,-0.004924388658748931,-0.05016326459472875
6,a2_l1_only_theme_ctx080,6,all,0.1288505353520308,0.18500972968943333,0.0011545563072868305,0.001343162904959172,0.0013225698431999285,0.6880235166813501,0.0,0.0,0.0009162974924035069,0.0,1.0854384279587888,0.1846283840880526,0.00015434943454881682,0.0009113779382419368,-0.03673579051382332,0.11046741455629218,-0.33254865845623127,0.48980693691672883,-0.0005531804106960243,77,0.0063836295157670975,0.048475105315446854,-0.01660073921084404,0.0143898377669862,0.027430748205793585,0.5098800724051769,0.006083378568291664,0.047058749943971634,-0.016450392082333565,0.018192821804107213,0.026563997108526752,0.5087637389866405,0.0063836295157670975,0.048475105315446854,-0.01660073921084404,0.0143898377669862,0.027430748205793585,0.5098800724051769,0.6974659432571951,0.5103912905127309,0.00157799466872545,0.4895695856525073,-6.891555117422227e-05,-0.0005531804106960243,-2.6145012117166362e-05,0.005399340248799067,-0.02113129408442737,0.02097861869770279,-0.13864162613342412,0.07905698208127612,-0.013254083787640156,0.09432899951934814,0.4411764705882353,0.2375092250595016,0.02097861869770279,0.5064935064935064,-0.2496418339680102,-0.00791407561296831,-0.08892965927054908
7,a2_l1_only_theme_ctx080,7,all,0.12829660763278858,0.18426464978669096,0.000896193788612072,0.0012548940698945102,0.0012330197718001578,0.6881112087958697,0.0,0.0,0.0010305278946323789,0.0,1.0810385726352802,0.1839807427248722,-0.00016424560022067328,0.0007372578506518578,-0.037712215406269116,0.11046423309381613,-0.34139752162349707,0.48982258645063353,-0.0009729654498718824,77,0.006348691880702972,0.050149619579315186,-0.022711507976055145,0.010036982112020986,0.02512930719933056,0.5105243115509209,0.006054283585399389,0.04893719404935837,-0.02256115898489952,0.011088279954169826,0.018775156259596016,0.505250418625032,0.006348691880702972,0.050149619579315186,-0.022711507976055145,0.010036982112020986,0.02512930719933056,0.5105243115509209,0.697837151527661,0.5103782492344769,0.001335426893202364,0.4895695856525073,0.00047395301830815756,-0.0009729654498718824,-0.00017524871320536288,0.1879187460792191,0.01058757131409263,0.09644858079496332,-0.1304050390992284,0.10465837996326244,-0.005394307535887575,0.09432899951934814,0.4852941176470588,1.7312314791121295,0.06275756563674117,0.5064935064935064,-0.22661661460871763,-5.429936121572838e-05,0.09358974655987096
8,a2_l1_only_theme_ctx080,8,all,0.12748194343162117,0.1831677398080332,0.0007841586299505795,0.001264886259809279,0.0012439141902916917,0.6882562925353901,0.0,0.0,0.0008597096728460821,0.0,1.0705627533111102,0.18226595521587144,-0.00041428017579723457,0.0006770170061294595,-0.035930685829276894,0.10959193083348957,-0.3278588629291404,0.49095978591437617,-0.00022007865179632488,77,0.004463999532163143,0.043623726814985275,-0.01838782988488674,0.009549771195710419,0.029311921898987237,0.5127074215306288,0.004175254143774509,0.042318616062402725,-0.01823747530579567,0.008908775162323856,0.02138926001863653,0.5069744756102014,0.004463999532163143,0.043623726814985275,-0.01838782988488674,0.009549771195710419,0.029311921898987237,0.5127074215306288,0.6968693611184523,0.5103938987683817,0.0005373006640618887,0.4895695856525073,-0.0005437138493402631,-0.00022007865179632488,-0.000980897379098702,0.1192143900517093,-0.003098119906776827,0.06244431690904406,-0.1497860230168233,0.08843025362888915,-0.009180320109841229,0.09432899951934814,0.4117647058823529,1.1743654053610117,0.03665119574959719,0.5064935064935064,-0.2260228446207535,-0.003840311935169383,0.024885390532361162
