run,r_value,epoch,checkpoint,window,window_start,window_end,start_date,end_date,day_count,top_n,daily_replace_k,score_variant,score_weight_y,score_weight_return,score_weight_direction,score_weight_cap,cap_min_pct,cap_bonus,exclude_st,exclude_bj,period_return,period_excess_equal,market_equal_period_return,sharpe,max_drawdown,turnover_mean,rolling_return_mean,rolling_excess_equal_mean,rolling_return_median,rolling_win_rate,rolling_return_min,market_equal_rolling_mean,market_equal_rolling_win_rate,competition_score,recent_window_count,latest_window_return,recent_return_mean,recent_return_min,recent_win_rate
r030_topk005_open,0.3,1,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_1.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.2509397297376976,-0.3699344425672874,0.1189947128295898,-2.992268243034684,-0.2523343005818018,0.6045454545454544,-0.0296253020408324,-0.0395292958284772,-0.0279226875767275,0.2025316455696202,-0.1178115601770705,0.0099039937876447,0.6582278481012658,-0.0954481841298692,5,-0.0485995097298436,-0.0415585316386282,-0.0628398495324882,0.0
r030_topk005_open,0.3,2,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_2.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.1767442129373798,-0.2957389257669697,0.1189947128295898,-2.5357431898343594,-0.1959556380770953,0.6045454545454544,-0.0204950170020188,-0.0303990107896636,-0.0234973289899596,0.2531645569620253,-0.0815166838224934,0.0099039937876447,0.6582278481012658,-0.0726046555641351,5,-0.0257611576859968,-0.0245260326387875,-0.0459627923343261,0.0
r030_topk005_open,0.3,3,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_3.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.0604436930685601,-0.1794384058981499,0.1189947128295898,-0.7406806185846312,-0.1304819187461453,0.6045454545454544,-0.008522560275728,-0.0184265540633728,-0.0154359205145351,0.3417721518987341,-0.0693605842856935,0.0099039937876447,0.6582278481012658,-0.048066875232914,5,-0.027255388717889,-0.028968315589119,-0.0390992443428308,0.0
r030_topk005_open,0.3,4,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_4.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.0509843532165278,-0.1699790660461176,0.1189947128295898,-0.6564228251479992,-0.1130686699623898,0.6045454545454544,-0.0091841406474967,-0.0190881344351415,-0.0137565914231536,0.3670886075949367,-0.0657538353087802,0.0099039937876447,0.6582278481012658,-0.0416985736721048,5,-0.0302744483223412,-0.0138013262101545,-0.0302744483223412,0.2
r030_topk005_open,0.3,5,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_5.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.1937424290658808,-0.3127371418954706,0.1189947128295898,-3.4095991544850515,-0.2079993552455716,0.6045454545454544,-0.0198237265218812,-0.029727720309526,-0.023069818866822,0.2025316455696202,-0.056540924493453,0.0099039937876447,0.6582278481012658,-0.0796451856926061,5,-0.0536962044332859,-0.0405229024344873,-0.0536962044332859,0.0
r030_topk005_open,0.3,6,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_6.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.08156137574534517,-0.200556088574935,0.11899471282958984,-1.1508415460288002,-0.08555840842131202,0.6045454545454544,-0.005197580780632058,-0.015101574568276842,-0.007790806252968463,0.3670886075949367,-0.06117358716880561,0.009903993787644784,0.6582278481012658,-0.0432864034552145,5,-0.06117358716880561,-0.027696372654599677,-0.06117358716880561,0.0
r030_topk005_open,0.3,7,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_7.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,0.0068230899391532596,-0.11217162289043658,0.11899471282958984,0.19849254419832937,-0.08895104892599359,0.6045454545454544,0.003351838202455575,-0.006552155585189209,0.006236161435261511,0.5822784810126582,-0.06717059180848806,0.009903993787644784,0.6582278481012658,-0.01635256194417916,5,-0.00790318614290686,0.018625946618113298,-0.00790318614290686,0.8
r030_topk005_open,0.3,8,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_8.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.05193109939273477,-0.1709258122223246,0.11899471282958984,-0.677721750605797,-0.08733114513452978,0.6045454545454544,-0.0013414479755015985,-0.011245441763146383,0.0003678905229331786,0.5189873417721519,-0.0630577441040231,0.009903993787644784,0.6582278481012658,-0.03510226115456801,5,-0.028797583502364166,-0.020662260846146373,-0.04712201280922024,0.2
r030_topk005_open,0.3,9,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_9.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.13360181745512822,-0.25259653028471807,0.11899471282958984,-1.2996581035068715,-0.1819892582875693,0.6045454545454544,-0.011040141282371036,-0.020944135070015822,-0.0004402392075274486,0.4936708860759494,-0.15398407055517915,0.009903993787644784,0.6582278481012658,-0.053511749529182084,5,-0.014098698968934342,-0.0014188983554686452,-0.03797984578067959,0.6
r030_topk005_open,0.3,10,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_10.pt,val2026_strict,2026-01-01,2026-05-20,2026-01-05,2026-05-20,88,10,3,weighted,0.25,1.5,0.5,0.75,0.0,0.0,True,True,-0.06438601337589467,-0.1833807262054845,0.11899471282958984,-0.5915400347158856,-0.16801189182944287,0.6045454545454544,-0.007776963874333091,-0.017680957661977876,-0.01660754585480473,0.35443037974683544,-0.107421078534912,0.009903993787644784,0.6582278481012658,-0.0316198160857325,5,0.06734389139428099,0.0512621971588668,0.031964632473605814,1.0
