run,r_value,epoch,checkpoint,val2026_strict_competition_score,val2026_strict_latest_window_return,val2026_strict_market_equal_period_return,val2026_strict_max_drawdown,val2026_strict_period_excess_equal,val2026_strict_period_return,val2026_strict_recent_return_mean,val2026_strict_recent_return_min,val2026_strict_rolling_excess_equal_mean,val2026_strict_rolling_return_mean,val2026_strict_rolling_win_rate,val2026_strict_turnover_mean,selection_score,selection_score_weight_sum
r030_topk005_open,0.3,7,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_loss_ablation/runs/r030_topk005_open/checkpoints/msgca_epoch_7.pt,-0.01635256194417916,-0.00790318614290686,0.11899471282958984,-0.08895104892599359,-0.11217162289043658,0.0068230899391532596,0.018625946618113298,-0.00790318614290686,-0.006552155585189209,0.003351838202455575,0.5822784810126582,0.6045454545454544,-0.01635256194417916,0.5
