split,variant,period_return,excess,mdd,turnover,roll,roll_excess,win,latest,recent,score
validation,cluster_boost_k12_w0.35,0.13084895606141989,0.03651995654207174,-0.231450999423933,0.5064935064935064,-0.004405683027830224,-0.009745691202502071,0.4264705882352941,0.13308042172125223,0.10454186727507156,0.0013865293479878305
validation,cluster_boost_k12_w0.50,0.14811935877935634,0.05379035926000819,-0.21726757723125434,0.5064935064935064,-0.005623301017297555,-0.010963309191969401,0.4117647058823529,0.1144807030063777,0.09161805709692547,0.00048421057677637547
validation,cluster_gate_k12_m3_cap8,0.07590904194185355,-0.018419957577494595,-0.23846492551926657,0.5064935064935064,-0.0071053981900833585,-0.012445406364755204,0.4117647058823529,0.11421974629048814,0.09411463631632999,-0.009047564575956187
validation,cluster_gate_k12_m4_cap6,0.10572303667213623,0.011394037152788083,-0.2448562657839367,0.5064935064935064,-0.0064550142676276165,-0.011795022442299463,0.4117647058823529,0.13012703113926505,0.09653723645494036,-0.005741937937391684
validation,cluster_gate_k12_m5_cap5,0.08257636040838445,-0.011752639110963692,-0.2740497627374511,0.5064935064935064,-0.007184267568195034,-0.01252427574286688,0.38235294117647056,0.1331720275032846,0.1008538323114172,-0.010592013257369987
validation,cluster_gate_k12_m6_cap4,0.044158730214604924,-0.05017026930474322,-0.30800652979860355,0.5064935064935064,-0.008865619469940805,-0.014205627644612652,0.3382352941176471,0.1147564060741244,0.11377858640200322,-0.0159641844767651
validation,cluster_gate_k12_m8_cap3,0.03601636258991281,-0.058312636929435335,-0.2861726089220884,0.5064935064935064,-0.011045671846776609,-0.016385680021448454,0.35294117647058826,0.08247889490905869,0.09576533298875227,-0.02015031248862581
validation,cluster_boost_k16_w0.20,0.025376485001806115,-0.06895251451754203,-0.2939108266326127,0.5064935064935064,-0.01255483769291575,-0.0178948458675876,0.4411764705882353,0.09191740754679456,0.09121376875195646,-0.02307370135188792
validation,cluster_boost_k16_w0.35,0.0551664648656125,-0.03916253465373565,-0.27802085566342893,0.5064935064935064,-0.007036956364370911,-0.012376964539042757,0.4117647058823529,0.10291290668378705,0.10253439145785462,-0.012934833508473523
validation,cluster_boost_k16_w0.50,0.038774011098014816,-0.05555498842133333,-0.2995322407251958,0.5064935064935064,-0.011804102468057258,-0.017144110642729103,0.39705882352941174,0.10970794539825879,0.09514560688487861,-0.02134140271521089
validation,cluster_gate_k16_m3_cap8,0.0734711436634623,-0.020857855855885843,-0.2662822056444568,0.5064935064935064,-0.009815133697381335,-0.015155141872053182,0.36764705882352944,0.1230763551875087,0.09755211568660645,-0.013145243573347344
validation,cluster_gate_k16_m4_cap6,0.08170506210957007,-0.012623937409778074,-0.27692746253769374,0.5064935064935064,-0.00959024961529594,-0.014930257789967786,0.38235294117647056,0.12282738542056149,0.09749436501271913,-0.01313007001785571
validation,cluster_gate_k16_m5_cap5,0.07307725712085911,-0.021251742398489037,-0.29039412206423054,0.5064935064935064,-0.009888960532057995,-0.015228968706729842,0.35294117647058826,0.11748015051403238,0.09587276457695659,-0.01620332522959908
