split,variant,period_return,excess,mdd,turnover,roll,roll_excess,win,latest,recent,score
validation,gknn35_t068_boost_w0.45,0.03984351455787638,-0.054485484961471764,-0.2829286053046135,0.5064935064935064,-0.00919219496838047,-0.014532203143052317,0.38235294117647056,0.10547341571047664,0.10023995962716584,-0.01701101034030187
validation,gknn35_t068_gate_m4_cap6,0.0400878924015553,-0.05424110711779284,-0.2755042746806038,0.5064935064935064,-0.007845648593438321,-0.013185656768110168,0.39705882352941174,0.0753993640631232,0.09478219846003266,-0.01672092045556871
validation,gknn35_t068_gate_m5_cap5,0.06178142212795046,-0.032547577391397686,-0.2657286463805164,0.5064935064935064,-0.009594509347227985,-0.014934517521899832,0.39705882352941174,0.0502246517116125,0.0916650169690763,-0.015315173440243864
validation,gknn35_t068_gate_m6_cap4,0.06757121039320202,-0.026757789126146125,-0.2403819214260552,0.5064935064935064,-0.0066312189859780634,-0.011971227160649911,0.4117647058823529,0.038302704530641885,0.09275337187092828,-0.010152564870592719
validation,gknn35_t068_gate_m8_cap3,0.11237449069599292,0.01804549117664478,-0.2167284671317018,0.5064935064935064,-0.0007464344249743923,-0.006086442599646239,0.47058823529411764,0.04107460291715426,0.08982788800439298,-0.0002133955748424496
validation,gknn35_t074_boost_w0.15,0.033127576530006975,-0.06120142298934117,-0.2875598858587647,0.5064935064935064,-0.009452587768135767,-0.014792595942807614,0.38235294117647056,0.10547341571047664,0.10023995962716584,-0.018288948238369344
validation,gknn35_t074_boost_w0.30,0.03486261948791247,-0.05946638003143567,-0.2863634080654587,0.5064935064935064,-0.009331893927133876,-0.014671902101805722,0.38235294117647056,0.10547341571047664,0.10023995962716584,-0.017929414550697156
validation,gknn35_t074_boost_w0.45,0.03486261948791247,-0.05946638003143567,-0.2863634080654587,0.5064935064935064,-0.009331893927133876,-0.014671902101805722,0.38235294117647056,0.10547341571047664,0.10023995962716584,-0.017929414550697156
validation,gknn35_t074_gate_m4_cap6,0.030847791344980058,-0.06348120817436809,-0.2740346965899506,0.5064935064935064,-0.006494491984706484,-0.011834500159378331,0.4117647058823529,0.06913411438508987,0.0930362885736333,-0.017044255265428833
validation,gknn35_t074_gate_m5_cap5,0.07094658058668868,-0.023382418932659466,-0.2611337045979891,0.5064935064935064,-0.006708085988064071,-0.012048094162735917,0.4411764705882353,0.04668032608510719,0.09224759765073778,-0.01176480892757355
validation,gknn35_t074_gate_m6_cap4,0.054932373017750225,-0.03939662650159792,-0.25320100159947,0.5064935064935064,-0.006382705440981064,-0.01172271361565291,0.39705882352941174,0.04387682530005632,0.09383005484711453,-0.012439562255213879
validation,gknn35_t074_gate_m8_cap3,0.11075878656224214,0.016429787042893995,-0.22192547201845125,0.5064935064935064,-0.0026359471071813597,-0.007975955281853207,0.4411764705882353,0.059976530159321806,0.09146419993656081,-0.0018189381161231692
validation,gknn35_t08_boost_w0.15,0.03435080661977197,-0.05997819289957618,-0.2867163519094531,0.5064935064935064,-0.009165779118499095,-0.014505787293170942,0.38235294117647056,0.10547341571047664,0.10023995962716584,-0.01792452707716152
validation,gknn35_t08_boost_w0.30,0.03627282294888379,-0.05805617657046436,-0.2853909381231974,0.5064935064935064,-0.009165779118499095,-0.014505787293170942,0.38235294117647056,0.10547341571047664,0.10023995962716584,-0.017599784065624766
validation,gknn35_t08_boost_w0.45,0.03627282294888379,-0.05805617657046436,-0.2853909381231974,0.5064935064935064,-0.009000869696372395,-0.014340877871044242,0.39705882352941174,0.10547341571047664,0.10023995962716584,-0.017362025059925672
validation,gknn35_t08_gate_m4_cap6,0.09240432638819507,-0.0019246731311530763,-0.24864858710089144,0.5064935064935064,-0.0030070704248908193,-0.008347078599562666,0.39705882352941174,0.08087621844694204,0.10132952237014443,-0.004505659328704427
validation,gknn35_t08_gate_m5_cap5,0.06769649980701153,-0.02663249971233661,-0.26883180178149735,0.5064935064935064,-0.005880614414532491,-0.011220622589204338,0.38235294117647056,0.059991453790502636,0.10056640859933938,-0.010913049915416969
validation,gknn35_t08_gate_m6_cap4,0.054426471207580596,-0.03990252831176755,-0.25442132723092314,0.5064935064935064,-0.003936497671108562,-0.009276505845780408,0.39705882352941174,0.06456540916574971,0.10526143392262399,-0.008408925957068915
validation,gknn35_t08_gate_m8_cap3,0.09763302970387633,0.003304030184528184,-0.20951097600775082,0.5064935064935064,-0.0006078613656240526,-0.0059478695402959,0.5147058823529411,0.06306770670692141,0.09819613794382027,0.0016436615764287357
holdout,baseline,0.11544544655906552,0.15349043566810483,-0.046433692435518314,0.5263157894736842,0.05017720568638824,0.0812437664316275,1.0,0.04618518866281174,0.05017720568638824,0.06506075102141709
holdout,gknn20_t068_boost_w0.15,0.12062898403682176,0.15867397314586107,-0.0464336924355182,0.5263157894736842,0.050925854416156734,0.08199241516139599,1.0,0.04618518866281174,0.050925854416156734,0.06617802375300752
holdout,gknn20_t068_boost_w0.30,0.12062898808086753,0.15867397718990683,-0.04643369243551854,0.5263157894736842,0.05103358417761657,0.08210014492285583,1.0,0.04618518866281174,0.05103358417761657,0.06626420796657995
holdout,gknn20_t068_boost_w0.45,0.12333521553343796,0.16138020464247727,-0.04643369243551854,0.5263157894736842,0.05137780295811125,0.08244436370335051,1.0,0.04618518866281174,0.05137780295811125,0.06681020573623273
holdout,gknn20_t068_gate_m4_cap6,0.035256771464398984,0.07330176057343829,-0.07171378964923913,0.5263157894736842,0.029992012815119318,0.06105857356035858,0.9,0.068969186807464,0.029992012815119318,0.037365719493563224
holdout,gknn20_t068_gate_m5_cap5,-0.020704514432593135,0.01734047467644617,-0.07969829699729758,0.5263157894736842,0.015369507831974615,0.04643606857721387,0.5,0.07085170744694569,0.015369507831974615,0.015273136182542404
holdout,gknn20_t068_gate_m6_cap4,-0.031976337630531315,0.0060686514785079915,-0.0755612915747389,0.5263157894736842,0.010136387310870442,0.0412029480561097,0.7,0.039558796869701984,0.010136387310870442,0.012373157988121115
holdout,gknn20_t068_gate_m8_cap3,-0.04596748379892246,-0.007922494689883153,-0.07999168012277602,0.5263157894736842,-0.00020748169636789494,0.030859079048871363,0.4,-0.020573522072793726,-0.00020748169636789494,-0.0007440906893123817
holdout,gknn20_t074_boost_w0.15,0.12062898403682176,0.15867397314586107,-0.0464336924355182,0.5263157894736842,0.050925854416156734,0.08199241516139599,1.0,0.04618518866281174,0.050925854416156734,0.06617802375300752
holdout,gknn20_t074_boost_w0.30,0.12062898808086753,0.15867397718990683,-0.04643369243551854,0.5263157894736842,0.05103358417761657,0.08210014492285583,1.0,0.04618518866281174,0.05103358417761657,0.06626420796657995
holdout,gknn20_t074_boost_w0.45,0.12333521553343796,0.16138020464247727,-0.04643369243551854,0.5263157894736842,0.05137780295811125,0.08244436370335051,1.0,0.04618518866281174,0.05137780295811125,0.06681020573623273
holdout,gknn20_t074_gate_m4_cap6,0.03377143902679203,0.07181642813583133,-0.07171378964923913,0.5263157894736842,0.028537071323995456,0.05960363206923472,0.8,0.068969186807464,0.028537071323995456,0.03505323305690343
holdout,gknn20_t074_gate_m5_cap5,-0.019846305458225633,0.018198683650813674,-0.08046187390825188,0.5263157894736842,0.014303488030150168,0.04537004877538943,0.5,0.06875969117387282,0.014303488030150168,0.014429783547424163
holdout,gknn20_t074_gate_m6_cap4,-0.03872399678408389,-0.000679007675044585,-0.07655766540313247,0.5263157894736842,0.008188383422673117,0.03925494416791238,0.7,0.042327986361606396,0.008188383422673117,0.01004035157936864
holdout,gknn20_t074_gate_m8_cap3,-0.04542600626640514,-0.007381017157365832,-0.07448171147138172,0.5263157894736842,-0.00047526977366174616,0.030591290971577513,0.4,-0.012406472883203623,-0.00047526977366174616,-0.00035317653275630106
holdout,gknn20_t08_boost_w0.15,0.12062898403682176,0.15867397314586107,-0.0464336924355182,0.5263157894736842,0.05157995921271517,0.08264651995795443,1.0,0.04618518866281174,0.05157995921271517,0.06670130759025428
holdout,gknn20_t08_boost_w0.30,0.12062898808086753,0.15867397718990683,-0.04643369243551854,0.5263157894736842,0.05103358417761657,0.08210014492285583,1.0,0.04618518866281174,0.05103358417761657,0.06626420796657995
holdout,gknn20_t08_boost_w0.45,0.12333521553343796,0.16138020464247727,-0.04643369243551854,0.5263157894736842,0.05127309597294416,0.08233965671818341,1.0,0.04618518866281174,0.05127309597294416,0.06672644014809906
holdout,gknn20_t08_gate_m4_cap6,0.03732791521542245,0.07537290432446175,-0.07171378964923925,0.5263157894736842,0.02914861279553882,0.06021517354077808,0.8,0.0630535392555811,0.02914861279553882,0.03589811385300116
holdout,gknn20_t08_gate_m5_cap5,-0.019967868999956173,0.018077120109083133,-0.08046187390825188,0.5263157894736842,0.010722827106064836,0.041789387851304094,0.5,0.0741467620306775,0.010722827106064836,0.011553098453982846
holdout,gknn20_t08_gate_m6_cap4,-0.04640431152176705,-0.008359322412727743,-0.06753819840553843,0.5263157894736842,0.0028074588781605513,0.03387401962339981,0.5,0.03251689359049936,0.0028074588781605513,0.0038695271697496755
