epoch,stage,stage_epoch,trainable,train_loss,train_rank_loss,train_topk_loss,train_return_loss,train_secondary_return_loss,train_direction_loss,train_combined_topk_loss,train_consistency_loss,train_context_score_topk_loss,train_trend_adjusted_topk_loss,train_cluster_topk_loss,train_cluster_rank_loss,train_in_cluster_rank_loss,train_gate_entropy,train_rank_aux_y_score_top20_loss,train_topk_aux_final_score_k10_loss,train_topk_aux_final_score_k40_loss,rank_ic_mean,rank_ic_std,rank_ic_ir,direction_accuracy,topk_return_mean,day_count,return_pred_open_mse,return_pred_open_mae,return_pred_open_bias,return_pred_open_pearson,return_pred_open_spearman,return_pred_open_direction_accuracy,return_pred_vwap_mse,return_pred_vwap_mae,return_pred_vwap_bias,return_pred_vwap_pearson,return_pred_vwap_spearman,return_pred_vwap_direction_accuracy,return_pred_blend_mse,return_pred_blend_mae,return_pred_blend_bias,return_pred_blend_pearson,return_pred_blend_spearman,return_pred_blend_direction_accuracy,direction_pred_bce,direction_pred_accuracy,direction_pred_up_rate,direction_label_up_rate,top10_return_mean,top20_return_mean,top40_return_mean,competition_recent_return_min,competition_rolling_win_rate,competition_rolling_excess_equal_mean,competition_turnover_mean,competition_market_equal_period_return,competition_rolling_return_min,competition_latest_window_return,competition_period_excess_equal,competition_period_return,competition_score,competition_max_drawdown,competition_rolling_return_mean,competition_sharpe,competition_recent_return_mean
1,cluster_ctx020,1,all,0.21077321264991486,0.20569702304500634,0.001519128018394871,0.0025609525645797467,0.0025469389008336194,0.6910632148148244,0.0,0.0,0.0018061274606825817,0.0,0.0006802735431712496,0.43133104792968746,0.2766648432993061,1.0546425081057154,0.20629755062889252,0.0009778101989454885,0.0008545514939118806,-0.031492065083919885,0.11649285926625541,-0.27033472508337875,0.48899316115368363,-0.0020565199091208057,77,0.0061112092807888985,0.061332281678915024,-0.01010439544916153,0.01212821209629129,0.02796142731436093,0.5093219056959087,0.005826870445162058,0.06036495417356491,-0.009954041801393032,0.01194762448665112,0.026257846417603734,0.512071007151837,0.0061112092807888985,0.061332281678915024,-0.01010439544916153,0.01212821209629129,0.02796142731436093,0.5093219056959087,0.696993784966364,0.5097314018330821,0.00968184497571714,0.4895695856525073,-0.0022052786684921616,-0.0020565199091208057,-0.0007516137789556901,0.02192735199795881,0.5735294117647058,0.0030170771725211813,0.5064935064935064,0.09432899951934814,-0.14231671586403838,0.02192735199795881,-0.04372807957630753,0.05060091994304061,-0.00657129725874726,-0.25237065721538476,0.008357085347193028,0.5889872870175649,0.07921719504583598
2,cluster_ctx020,2,all,0.20515845821246181,0.19719609844467093,0.0017348185281554022,0.001819711853804866,0.0018030406882259568,0.688430060808486,0.0,0.0,0.0009824905402323488,0.0,0.0007294344909702526,0.4336662801961607,0.2759559498491394,1.048336381172699,0.19385123313823963,0.0011921740971133441,0.0010705661136239447,-0.03238474582983315,0.11472916020577163,-0.28227127063206714,0.4893896160126031,-0.001093464603990788,77,0.00801821704953909,0.06907040625810623,0.014665422029793262,0.01303268689358296,0.028671895486123755,0.5072222598970261,0.007738013286143541,0.06821856647729874,0.01481577567756176,0.014077758593481659,0.02791498472817679,0.5100287429772716,0.00801821704953909,0.06907040625810623,0.014665422029793262,0.01303268689358296,0.028671895486123755,0.5072222598970261,0.695829587971877,0.5103443419110167,0.002146594400596769,0.4895695856525073,-0.0013946056813485437,-0.001093464603990788,-0.001276756125024532,0.03213588598411632,0.5588235294117647,0.0015820454650169206,0.5064935064935064,0.09432899951934814,-0.1349880478777924,0.07099003296857087,-0.006439156116845091,0.08788984340250305,0.0004471653161214756,-0.19845853748384923,0.006922053639688767,0.8511520226724468,0.07455593311953879
3,cluster_ctx020,3,all,0.20338611398604844,0.1947763151609245,0.0017494446523700666,0.001616451613655179,0.0015981961311999952,0.6880858190063872,0.0,0.0,0.0008196882006641751,0.0,0.0007364002213773674,0.43258977686222194,0.2759881797189078,1.0524325825102965,0.19058682471338337,0.0011868696231588233,0.001095946532965823,-0.033287939082951454,0.11216089506651207,-0.29678738800373794,0.4899008341201571,-9.277577862724081e-05,77,0.005320846568793058,0.05083094909787178,-0.015582563355565071,0.01472902529793363,0.02213475418663023,0.5068414545720114,0.005035837180912495,0.049648646265268326,-0.015432211570441723,0.01448187626245722,0.01810226152461141,0.5080986337956901,0.005320846568793058,0.05083094909787178,-0.015582563355565071,0.01472902529793363,0.02213475418663023,0.5068414545720114,0.6949795399954802,0.5104199813248895,0.0017057991956139574,0.4895695856525073,0.00037425833315038204,-9.277577862724081e-05,-0.0008596148502154203,0.015602231056725868,0.5588235294117647,0.001422827718555562,0.5064935064935064,0.09432899951934814,-0.1156897424872898,0.07087926643560527,0.07489312372160262,0.16922212324095076,0.004260015429339421,-0.2198728169967269,0.006762835893227409,1.4275545105294705,0.06619041248439753
4,cluster_ctx020,4,all,0.2014150402041096,0.1918949517846248,0.0016678187143864202,0.001411510523317657,0.001390158580703822,0.6880209989376529,0.0,0.0,0.0007660268075062056,0.0,0.0006585657238980599,0.4315597173341798,0.2761951017249957,1.0614424550652575,0.1878370780929739,0.0011178172050295271,0.0010353721718649473,-0.03464769462499747,0.11060452290123797,-0.3132574845599706,0.49048508338593316,0.0009468581775799031,77,0.007255319505929947,0.05527434125542641,-0.014544952660799026,0.016645628470410963,0.02573474677965841,0.5081194998408964,0.006967328954488039,0.054121941328048706,-0.014394600875675678,0.018023771987499798,0.022870365098982028,0.5095279578923207,0.007255319505929947,0.05527434125542641,-0.014544952660799026,0.016645628470410963,0.02573474677965841,0.5081194998408964,0.6950338333661691,0.5104043317909849,0.0017370982634233878,0.4895695856525073,-0.0013282232284364472,0.0009468581775799031,0.0003982491469216327,0.03277280616489686,0.5,-0.0032059224702377315,0.5064935064935064,0.09432899951934814,-0.15074085895380673,0.1124318502554511,0.04248813873493207,0.1368171382542802,0.0008202506179658155,-0.24027841745690692,0.002134085704434115,1.175488066476573,0.08609177900945915
5,cluster_ctx020,5,all,0.1997098300239842,0.18979364134515994,0.0015216913348668653,0.001352281811983687,0.001329639303604039,0.6879101650303711,0.0,0.0,0.0006239253028355701,0.0,0.000629337355235494,0.429169616018975,0.2766235624958025,1.0656429099082385,0.18542623371236672,0.0009403407385338727,0.0009106225219850931,-0.03540344259010992,0.10882160755236395,-0.32533467742676114,0.49051638245374257,0.0006532713583014397,77,0.008336979895830154,0.056899040937423706,-0.0269930437207222,0.017862143497635014,0.027014835097557376,0.5093610295306705,0.008046405389904976,0.05569060519337654,-0.02684268169105053,0.01926730544774499,0.02552722271885491,0.5116093459016479,0.008336979895830154,0.056899040937423706,-0.0269930437207222,0.017862143497635014,0.027014835097557376,0.5093610295306705,0.695553872920496,0.5104043317909849,0.001575386413074664,0.4895695856525073,-0.0024534429812066065,0.0006532713583014397,0.00044661352952168166,-0.0009631763144621885,0.4852941176470588,-0.011703316936743882,0.5064935064935064,0.09432899951934814,-0.15010680049081615,0.0912482525074203,-0.07019551725707407,0.024133482262274075,-0.021203510492920255,-0.274270912069962,-0.006363308762072036,0.4004370113914145,0.07594969792837054
6,cluster_ctx020,6,all,0.1984915366465376,0.18828976949816104,0.0014717866704202461,0.0011469596609628907,0.0011211164304786518,0.6878248490327382,0.0,0.0,0.0004959921142808723,0.0,0.0006331624139979321,0.4269374950167851,0.2773669461964719,1.0676844628717423,0.18384627236153112,0.0008982035975540871,0.0008708783109342649,-0.03553716093547048,0.10840845378105504,-0.3278080232307564,0.4904590008294253,-0.0005826034239952924,77,0.005881133954972029,0.04764575883746147,-0.013954914174973965,0.016340221643296265,0.023498602540715945,0.5071935690848675,0.005593654699623585,0.046268098056316376,-0.013804559595882893,0.01736108934072252,0.01777854676342237,0.5059624724176965,0.005881133954972029,0.04764575883746147,-0.013954914174973965,0.016340221643296265,0.023498602540715945,0.5071935690848675,0.6956506258823132,0.5104304143474927,0.0015388708339636617,0.4895695856525073,-0.002099203420561049,-0.0005826034239952924,-0.00042478062738603975,0.033727534259903935,0.47058823529411764,-0.013087551205054296,0.5064935064935064,0.09432899951934814,-0.1514500564127923,0.06285749827293907,-0.023187021835377797,0.07114197768397035,-0.019483810491305046,-0.28202020963766095,-0.007747543030382449,0.7453557086347371,0.070758369477633
7,cluster_ctx020,7,all,0.19738489691564937,0.18667474542560825,0.001473315275068788,0.0010979687477110623,0.001071335602198958,0.6877936024817387,0.0,0.0,0.0005260846847587436,0.0,0.0006242259299616479,0.4255971506088884,0.27784456811700586,1.0693830437629346,0.1825445409274368,0.0009026070475203709,0.000865916107010588,-0.03580030999460353,0.10693236613826419,-0.33479395703554815,0.49063636221367873,-0.0008405469813045453,77,0.007479183375835419,0.053853414952754974,-0.016721175983548164,0.017899633906963905,0.03444232880931027,0.5119275530910438,0.007192348595708609,0.052644263952970505,-0.016570819541811943,0.019103502844799385,0.030127457748984107,0.5101748052937156,0.007479183375835419,0.053853414952754974,-0.016721175983548164,0.017899633906963905,0.03444232880931027,0.5119275530910438,0.695866004341462,0.5103782492344769,0.0017110157069155291,0.4895695856525073,0.0015992610251133002,-0.0008405469813045453,-0.0007624080341895921,0.025916060589641354,0.47058823529411764,-0.002571497183600855,0.5064935064935064,0.09432899951934814,-0.13754293458327282,0.10053802272547285,-0.00762205914934988,0.08670694036999826,-0.008663080527697365,-0.2901443990929162,0.002768510991070992,0.8369333759307501,0.0879296611925571
8,cluster_ctx020,8,all,0.19638623492359203,0.18512238293289787,0.0014992470893131957,0.0009879583361042798,0.000959468877059202,0.687751245014523,0.0,0.0,0.0004436832565644567,0.0,0.0006176853274625295,0.4248929153283671,0.2785549316776718,1.0682846386338627,0.18112467512655006,0.000929867074581761,0.0008806499268664617,-0.036008273811404666,0.10536563524334208,-0.3417458996782348,0.49052159896504416,-0.0015591853237771369,77,0.005889854393899441,0.04682222381234169,-0.018951667472720146,0.020746291182516648,0.03464507189695155,0.5121779456335193,0.0055977897718548775,0.045345839112997055,-0.018801316618919373,0.023353483866328212,0.03334031186074842,0.5132681964955477,0.005889854393899441,0.04682222381234169,-0.018951667472720146,0.020746291182516648,0.03464507189695155,0.5121779456335193,0.6962170168106899,0.5104017235353341,0.001437148863583013,0.4895695856525073,0.00040321031815142603,-0.0015591853237771369,-0.0011709648042360877,0.02836843138547307,0.45588235294117646,-0.006122504002752486,0.5064935064935064,0.09432899951934814,-0.13594056665761722,0.07406012897885828,-0.03618143867961909,0.05814756083972905,-0.012665929171713403,-0.2951090640112358,-0.000782495828080639,0.6533454860842923,0.09372833469217971
9,cluster_ctx020,9,all,0.19506445109598633,0.18325072744441356,0.0013068311177488925,0.0009566962075493177,0.0009279833282818201,0.6877286217716457,0.0,0.0,0.00036255745430814905,0.0,0.0006121169693491958,0.42389539986620794,0.2789501253649233,1.069285859985868,0.17957636594702175,0.0007089042150723271,0.000711913768520958,-0.035626461186090044,0.10512619571524039,-0.338892327870333,0.49056854756675833,-0.0024297754522171113,77,0.00715463375672698,0.05205478519201279,-0.021036293357610703,0.01797125908221539,0.03172581325448503,0.5108555600185708,0.006871405988931656,0.050844840705394745,-0.02088593877851963,0.017925857851563157,0.02395700574917064,0.5060720191550295,0.00715463375672698,0.05205478519201279,-0.021036293357610703,0.01797125908221539,0.03172581325448503,0.5108555600185708,0.6961586668245028,0.5103547749336199,0.0015049635105034455,0.4895695856525073,-0.0015131156359022096,-0.0024297754522171113,-0.0010629625984939276,-0.032987634966983315,0.47058823529411764,-0.0009365654962480612,0.5064935064935064,0.09432899951934814,-0.11722696505413566,0.0641424332747369,-0.00744058137728687,0.08688841814206127,-0.008378359587333309,-0.2546849713766415,0.0044034426784237855,0.8518863550393392,0.0712153330465021
