run,r_value,epoch,checkpoint,val2026_strict_competition_score,val2026_strict_latest_window_return,hold2026_recent_market_equal_period_return,same_calendar_2025_market_equal_period_return,same_comp_2025_market_equal_period_return,val2026_strict_market_equal_period_return,hold2026_recent_max_drawdown,same_calendar_2025_max_drawdown,same_comp_2025_max_drawdown,val2026_strict_max_drawdown,hold2026_recent_period_excess_equal,same_calendar_2025_period_excess_equal,same_comp_2025_period_excess_equal,val2026_strict_period_excess_equal,hold2026_recent_period_return,same_calendar_2025_period_return,same_comp_2025_period_return,val2026_strict_period_return,val2026_strict_recent_return_mean,val2026_strict_recent_return_min,val2026_strict_rolling_excess_equal_mean,val2026_strict_rolling_return_mean,val2026_strict_rolling_win_rate,hold2026_recent_turnover_mean,same_calendar_2025_turnover_mean,same_comp_2025_turnover_mean,val2026_strict_turnover_mean,val2026_strict_selection_component,hold2026_recent_selection_component,same_calendar_2025_selection_component,same_comp_2025_selection_component,selection_score,selection_score_weight_sum
r020_top10_topk010,0.2,7,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk010/checkpoints/msgca_epoch_7.pt,-0.029733977336436165,-0.055937515747195854,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.0205003285069304,-0.006893422303015706,-0.014645649972082397,-0.13673596167503532,0.06123190392308886,0.013152279907485798,0.012762285831602549,-0.1725102945497492,0.019163780105645012,-0.009078524059036419,0.026146747234495615,-0.053515581720159355,0.010815810211428124,-0.055937515747195854,-0.004911311054240346,0.004992682733404438,0.43037974683544306,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.029733977336436165,0.06123190392308886,0.013152279907485798,0.012762285831602549,0.008228602092916428,1.0
r020_top10_topk008,0.2,14,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk008/checkpoints/msgca_epoch_14.pt,0.0021261051328202545,0.011599920035864297,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.031938836000842796,-0.017514655436873472,-0.010974385134189912,-0.08110896870336182,0.004803446659486954,0.021345408252496423,0.020722405322767257,-0.004803200276001451,-0.037264677157956894,-0.000885395714025794,0.03410686672566032,0.11419151255358839,0.0134970809816088,0.003292902832518152,0.006588162550393966,0.01649215633803875,0.6835443037974683,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,0.0021261051328202545,0.004803446659486954,0.021345408252496423,0.020722405322767257,0.0076562580045231605,1.0
r020_top10_topk010,0.2,4,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk010/checkpoints/msgca_epoch_4.pt,-0.026974292391682825,-0.031112083565576154,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.006628305721581018,-0.012070405210209523,-0.012020367516638819,-0.12387370526614383,0.06561705772257587,-0.00011649213861963936,-0.0003687233750961916,-0.11022023721869134,0.02354893390513202,-0.022347296105141856,0.013015738027796875,0.008774475610898502,0.001199306809652545,-0.031112083565576154,-0.010337369183699915,-0.0004333753960551313,0.4936708860759494,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.026974292391682825,0.06561705772257587,-0.00011649213861963936,-0.0003687233750961916,0.0074860338013010095,1.0
r020_top10_topk012,0.2,4,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk012/checkpoints/msgca_epoch_4.pt,-0.02871319719370743,-0.031112083565576154,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.006628305721581018,-0.012070405210209523,-0.012020367516638819,-0.13042345733711314,0.06561705772257587,-0.00011649259064605566,-0.0003687233750961916,-0.11980610721262397,0.02354893390513202,-0.022347296557168272,0.013015738027796875,-0.0008113943830341253,0.00256722554582709,-0.031112083565576154,-0.010956896458421798,-0.0010529026707770139,0.4810126582278481,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.02871319719370743,0.06561705772257587,-0.00011649259064605566,-0.0003687233750961916,0.006703526583886635,1.0
r020_top10_topk012,0.2,7,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk012/checkpoints/msgca_epoch_7.pt,-0.03629223747538143,-0.05868758870542712,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.0205003285069304,-0.006893422303015706,-0.014645649972082397,-0.1464693363009728,0.06417566337352643,0.013152279907485798,0.012762285831602549,-0.2032920093282654,0.022107539556082578,-0.009078524059036419,0.026146747234495615,-0.08429729649867557,0.005450194430241639,-0.05868758870542712,-0.007030124241882654,0.00287386954576213,0.43037974683544306,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.03629223747538143,0.06417566337352643,0.013152279907485798,0.012762285831602549,0.006160512865522327,1.0
r020_top10_topk012,0.2,8,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk012/checkpoints/msgca_epoch_8.pt,-0.008653972441617634,-0.003986609167856092,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.006947137485742605,-0.04621849259553168,-0.009587971563935316,-0.1413163193385727,0.042196849093884436,-0.05712728704032688,0.0341996563244964,-0.14700381399817186,0.00012872527644058884,-0.0793580910068491,0.04758411772738946,-0.028009101168582018,0.06801326418334101,-0.003986609167856092,0.0003902838808544466,0.010294277668499231,0.6075949367088608,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.008653972441617634,0.042196849093884436,-0.05712728704032688,0.0341996563244964,0.005898813289958586,1.0
r020_top10_topk012,0.2,14,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk012/checkpoints/msgca_epoch_14.pt,-0.006589023751214284,-0.0007543249292906173,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.03138172642345605,-0.016026085312962568,-0.009345014817089714,-0.08409725565511039,0.005357491268226489,0.024049787529807132,0.02237152022468991,-0.06654850486186725,-0.03671063254921736,0.001818983563284915,0.03575598162758298,0.05244620796772259,0.015211802717614086,-0.0007543249292906173,0.0021930978098259734,0.012097091597470758,0.6582278481012658,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.006589023751214284,0.005357491268226489,0.024049787529807132,0.02237152022468991,0.004444850161733649,1.0
r020_top10_topk012,0.2,5,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk012/checkpoints/msgca_epoch_5.pt,-0.005231176251197194,-0.013723007010652655,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.02647578947441842,-0.01501322270390848,-0.01187758330785349,-0.100876416485427,0.01969791583705416,0.0006779843975804889,-0.0069998847119390195,-0.07706112928761022,-0.02237020798038969,-0.021552819568941728,0.006384576690954047,0.041933583541979624,0.05139804959965,-0.013723007010652655,-0.004062444650380896,0.005841549137263888,0.5063291139240507,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.005231176251197194,0.01969791583705416,0.0006779843975804889,-0.0069998847119390195,0.002765107898782694,1.0
r020_top10_topk012,0.2,9,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk012/checkpoints/msgca_epoch_9.pt,-0.0038206079521102155,-0.03872704814614114,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.03624192259788517,-0.04872291588051969,-0.03677901965676411,-0.14160029468035706,0.01961744358586437,-0.041673671086947195,0.023932651069367816,-0.07763005848867754,-0.02245068023157948,-0.06390447505346941,0.03731711247226088,0.0413646543409123,0.05676472006066764,-0.03872704814614114,0.0024198644969413655,0.01232385828458615,0.569620253164557,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.0038206079521102155,0.01961744358586437,-0.041673671086947195,0.023932651069367816,0.0019483319951122914,1.0
r020_top10_topk012,0.2,3,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk012/checkpoints/msgca_epoch_3.pt,-0.03637795187391219,0.006677280906058458,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.006052353503907315,-0.013830858498076637,-0.014409347507655657,-0.1420604324360123,0.04799408028346552,0.009697033667519062,-0.004967663214238804,-0.17212846020463934,0.005925956466021676,-0.012533770299003155,0.008416798188654262,-0.0531337473750495,0.014676423140418438,-0.015042476977306762,-0.01692682926190005,-0.007022835474255268,0.379746835443038,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.03637795187391219,0.04799408028346552,0.009697033667519062,-0.004967663214238804,-0.0013806829515607966,1.0
