epoch,train_loss,rank_ic_mean,rank_ic_std,rank_ic_ir,direction_accuracy,topk_return_mean,day_count,competition_latest_window_return,competition_rolling_return_min,competition_recent_return_mean,competition_market_equal_period_return,competition_score,competition_rolling_excess_equal_mean,competition_period_return,competition_rolling_win_rate,competition_max_drawdown,competition_rolling_return_mean,competition_turnover_mean,competition_period_excess_equal,competition_sharpe,competition_recent_return_min
17,0.3988795879484977,0.044137506876555516,0.10666968495948577,0.4137774185169797,0.5094167533402673,0.0011359993405903879,88,0.014210315270661411,-0.05764903675257571,0.029022046953982184,0.11899471282958984,-0.014637642524387633,-0.008327276610922318,0.027572780359893745,0.4430379746835443,-0.09485457971404754,0.0015767171767224668,0.5056818181818182,-0.0914219324696961,0.5642273153996497,0.0051904214419584704
18,0.3986604602074469,0.044872412149739825,0.10782686296150086,0.4161524402853242,0.5095447635810865,0.0011884240702784155,88,0.005697832246222223,-0.0451953983710629,0.014342047094043542,0.11899471282958984,-0.009423042055015738,-0.004684371024655813,0.05230152032561075,0.5316455696202531,-0.05963405555433565,0.005219622762988972,0.5056818181818182,-0.06669319250397909,1.0888001341295517,-0.009467475540098746
19,0.3986664845215145,0.045863889828166665,0.10782611354031234,0.42535048628104166,0.5113506223355011,0.0013843950101462806,88,0.02545226966406222,-0.04186373137977528,0.035011492117685304,0.11899471282958984,-0.009575570123107321,-0.00435268369346958,0.033926072852113576,0.5063291139240507,-0.09375013607276272,0.005551310094175204,0.5056818181818182,-0.08506863997747627,0.6910974443263164,0.013784945639522705
20,0.398345339133362,0.0446163922802708,0.10371956024096687,0.4301637239554004,0.5098419302115598,0.00161961384980135,88,0.033753814511865654,-0.06179831750827569,0.0343222695912885,0.11899471282958984,-0.008144233104704733,-0.005384844642629913,0.04760321149307334,0.4810126582278481,-0.08318231742370252,0.004519149145014872,0.5056818181818182,-0.0713915013365165,0.9384961021404057,0.019309940513501322
