variant,run_dir,config,validation_rank_ic,validation_icir,validation_topk_return,validation_direction_accuracy,validation_total_return,validation_annual_return,validation_sharpe,validation_max_drawdown,validation_excess_equal_weight,holdout_rank_ic,holdout_icir,holdout_topk_return,holdout_direction_accuracy,holdout_total_return,holdout_annual_return,holdout_sharpe,holdout_max_drawdown,holdout_excess_equal_weight,status
gpt_final_upgrade_h48_proto2_topk005_softgate_train20260520,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260529_gpt_final_soft/runs/20260529_gpt_final_soft_gpt_final_upgrade_h48_proto2_topk005_softgate_train20260520,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260529_gpt_final_soft/configs/gpt_final_upgrade_h48_proto2_topk005_softgate_train20260520.yaml,-0.0478765401,-0.4892223725,0.0005677107,0.4909094272,-0.016882802741093328,-0.32299170887556095,-2.5542320934665264,-0.036372384943978986,-0.03916552235321491,-0.0478765401,-0.4892223725,0.0005677107,0.4909094272,-0.016882802741093328,-0.32299170887556095,-2.5542320934665264,-0.036372384943978986,-0.03916552235321491,ok
gpt_final_upgrade_h48_proto2_topk005_softgate_recent_train20260520,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260529_gpt_final_soft/runs/20260529_gpt_final_soft_gpt_final_upgrade_h48_proto2_topk005_softgate_recent_train20260520,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260529_gpt_final_soft/configs/gpt_final_upgrade_h48_proto2_topk005_softgate_recent_train20260520.yaml,-0.0478756396,-0.489232969,0.0005677107,0.4909094272,-0.016882802741093328,-0.32299170887556095,-2.5542320934665264,-0.036372384943978986,-0.03916552235321491,-0.0478756396,-0.489232969,0.0005677107,0.4909094272,-0.016882802741093328,-0.32299170887556095,-2.5542320934665264,-0.036372384943978986,-0.03916552235321491,ok
