epoch,stage,stage_epoch,trainable,train_loss,train_rank_loss,train_topk_loss,train_return_loss,train_secondary_return_loss,train_direction_loss,train_combined_topk_loss,train_consistency_loss,train_context_score_topk_loss,train_trend_adjusted_topk_loss,train_cluster_topk_loss,train_cluster_rank_loss,train_in_cluster_rank_loss,train_gate_entropy,train_rank_aux_y_score_top20_loss,train_topk_aux_final_score_k10_loss,train_topk_aux_final_score_k40_loss,rank_ic_mean,rank_ic_std,rank_ic_ir,direction_accuracy,topk_return_mean,day_count,return_pred_open_mse,return_pred_open_mae,return_pred_open_bias,return_pred_open_pearson,return_pred_open_spearman,return_pred_open_direction_accuracy,return_pred_vwap_mse,return_pred_vwap_mae,return_pred_vwap_bias,return_pred_vwap_pearson,return_pred_vwap_spearman,return_pred_vwap_direction_accuracy,return_pred_blend_mse,return_pred_blend_mae,return_pred_blend_bias,return_pred_blend_pearson,return_pred_blend_spearman,return_pred_blend_direction_accuracy,direction_pred_bce,direction_pred_accuracy,direction_pred_up_rate,direction_label_up_rate,top10_return_mean,top20_return_mean,top40_return_mean,competition_turnover_mean,competition_sharpe,competition_recent_return_min,competition_recent_return_mean,competition_score,competition_latest_window_return,competition_rolling_excess_equal_mean,competition_period_excess_equal,competition_rolling_return_min,competition_max_drawdown,competition_rolling_return_mean,competition_market_equal_period_return,competition_rolling_win_rate,competition_period_return
1,cluster_inrank020,1,all,0.22644186865816823,0.20284799287307256,0.0019390914139067938,0.0025063551657599093,0.0024913231240752086,0.6907866440709021,0.0,0.0,0.002290548752915781,0.0,0.000844257021308166,0.4516100062122059,0.2742870830749329,1.0666989003159566,0.2047027148407231,0.001420877806585309,0.00122457376421839,-0.03198667051775923,0.11734159191752411,-0.2725944824426935,0.48819503492454314,-0.00218930986880736,77,0.005645075347274542,0.058053623884916306,-0.019982367753982544,0.009916524405394181,0.024758010493345205,0.5080986337956901,0.005357890855520964,0.05697766691446304,-0.019832011312246323,0.009103524124424972,0.022690741073724097,0.5108790343194278,0.005645075347274542,0.058053623884916306,-0.019982367753982544,0.009916524405394181,0.024758010493345205,0.5080986337956901,0.69680842020255,0.5091575855899092,0.021027757056635663,0.4895695856525073,-0.0038034856975586577,-0.00218930986880736,-0.0014485288846046458,0.5064935064935064,0.6779889878197407,0.03415107615305013,0.08318257901833578,-0.005204543720164842,0.03415107615305013,-0.006436253444481887,-0.03248731592755183,-0.1347392689478566,-0.20639343878075478,-0.0010962452698100409,0.09432899951934814,0.5588235294117647,0.061841683591796315
2,cluster_inrank020,2,all,0.22087232337024648,0.19460806066390696,0.002056241084615894,0.0018240053163103545,0.0018066352334974215,0.68835488472215,0.0,0.0,0.0012209243058376924,0.0,0.000871675648379975,0.45681627588527496,0.27270012787856235,1.0636442408202464,0.19293241708014838,0.0015502205879677486,0.0013767724693789654,-0.032615858642131235,0.1151719274785695,-0.2831927827916243,0.48921747113965125,-0.002362611734568347,77,0.008317919448018074,0.06735290586948395,0.006955684162676334,0.013975451976328147,0.026160209493219875,0.5062650300731877,0.008033396676182747,0.0664474219083786,0.007106039207428694,0.015656899185048007,0.02662813291946399,0.5101408979702554,0.008317919448018074,0.06735290586948395,0.006955684162676334,0.013975451976328147,0.026160209493219875,0.5062650300731877,0.6954554534543322,0.5103234758658105,0.0024126364769769273,0.4895695856525073,-0.0011458412030494057,-0.002362611734568347,-0.0013539448708171848,0.5064935064935064,2.127340582295525,0.0683846433775106,0.09657486014131425,0.03314329101632033,0.10317291780618398,0.011389926408665388,0.18137267816955638,-0.1403268283157889,-0.16977036574806148,0.016729934583337235,0.09432899951934814,0.5735294117647058,0.2757016776889045
3,cluster_inrank020,3,all,0.21894053472375927,0.19209851663539942,0.0019202028043470698,0.0016449372752584965,0.001625610771088786,0.6879925373864918,0.0,0.0,0.0009717970206453803,0.0,0.0008673394240395068,0.4554517610571958,0.2722251148715729,1.0636853829701554,0.18985979252874746,0.0013520741900900032,0.0012765046201011559,-0.03387783035093345,0.11350510239801553,-0.29846966907388783,0.4899738652783791,0.0012627688246739834,77,0.005180320702493191,0.05175954848527908,-0.018615731969475746,0.01663943788542976,0.015242996791010318,0.5049269949243345,0.004888448864221573,0.05048080533742905,-0.018465379253029823,0.018392988968975243,0.015264103201771474,0.5060433283428708,0.005180320702493191,0.05175954848527908,-0.018615731969475746,0.01663943788542976,0.015242996791010318,0.5049269949243345,0.695142610234763,0.5104095483022864,0.0016692836165029552,0.4895695856525073,-0.001562516229202995,0.0012627688246739834,-1.4123172716951215e-05,0.5064935064935064,2.3355755351613614,0.0313674725289359,0.08134309751790329,0.03336430200788376,0.10155079214106055,0.010741916527564913,0.2153111403890302,-0.12263796580007391,-0.1642670218532034,0.01608192470223676,0.09432899951934814,0.6176470588235294,0.30964013990837835
4,cluster_inrank020,4,all,0.21688171866853634,0.189178982948015,0.0018788402970598174,0.0014054855662935237,0.001383478843714996,0.6879239899049864,0.0,0.0,0.0009722026458694489,0.0,0.0008362920295272283,0.4535092503762091,0.2719365647429926,1.0692911455391294,0.18703642346758642,0.0013452290262586507,0.001248727352026422,-0.03495166902363412,0.11242772720390615,-0.31088122025488896,0.48971303971330055,-3.592714224337274e-05,77,0.0072879488579928875,0.05452819913625717,-0.017945386469364166,0.016276260620528272,0.019853669948276427,0.5050104591051596,0.006993834860622883,0.05326864868402481,-0.017795033752918243,0.01877961598830307,0.019773011094488743,0.508891543513529,0.0072879488579928875,0.05452819913625717,-0.017945386469364166,0.016276260620528272,0.019853669948276427,0.5050104591051596,0.6949574982380919,0.5103938987683817,0.0016484175712966683,0.4895695856525073,-0.0016930704126013564,-3.592714224337274e-05,0.0001971555444564634,0.5064935064935064,1.9073505739540362,0.03838635887754016,0.0989928317887534,0.0240896511151169,0.07696180263534691,0.0043375357608145294,0.15618530393930796,-0.13678401434102028,-0.2009055828499715,0.009677543935486376,0.09432899951934814,0.5588235294117647,0.2505143034586561
5,cluster_inrank020,5,all,0.2154185882407192,0.18742744022078062,0.001728113679545715,0.0013585371675373787,0.0013355486277351622,0.6878237869895297,0.0,0.0,0.0008354750705432543,0.0,0.0008056161880103055,0.45095011504205834,0.2718130713827544,1.0706491941490757,0.18485129600047645,0.0011355744029104484,0.0011327938136470347,-0.035636395003636606,0.11113764412193139,-0.320650984508356,0.4898695350523477,-0.0001109703629150648,77,0.008410840295255184,0.056320857256650925,-0.02572532929480076,0.017529756225185884,0.02159921439261887,0.5067319078346784,0.00811570230871439,0.055025793612003326,-0.025574980303645134,0.019987957739943274,0.022072353779237438,0.5099139797286371,0.008410840295255184,0.056320857256650925,-0.02572532929480076,0.017529756225185884,0.02159921439261887,0.5067319078346784,0.6957240244908621,0.5104278060918419,0.001494530487900302,0.4895695856525073,-0.00011873576191387006,-0.0001109703629150648,0.0010442193801659945,0.5064935064935064,0.545005792490352,-0.01279167782020807,0.05534606433013735,-0.02108261901832808,0.015878705223736134,-0.013552801230584458,-0.05010087604844227,-0.1580401601237581,-0.2285342144503777,-0.00821279305591261,0.09432899951934814,0.45588235294117646,0.04422812347090588
6,cluster_inrank020,6,all,0.21428064273132022,0.18596636594271507,0.0016802333963752715,0.0011331056787486048,0.0011063086613012328,0.6877708745185174,0.0,0.0,0.0006598485408642994,0.0,0.0008186669930161811,0.44858798045246234,0.27195625418491265,1.071642831958975,0.18329206109485463,0.001097002177314368,0.0010751880694616102,-0.0358218326291678,0.1113420240139877,-0.32172787360743116,0.48972868924720525,-0.0006889549708417194,77,0.005633385851979256,0.04501882940530777,-0.015052974224090576,0.01650825640571059,0.019049271708847095,0.504872221555668,0.005339230876415968,0.04345424845814705,-0.014902617782354355,0.019238977014902927,0.01820071364310944,0.5067710316694402,0.005633385851979256,0.04501882940530777,-0.015052974224090576,0.01650825640571059,0.019049271708847095,0.504872221555668,0.6956162142905894,0.5104486721370481,0.0014527983974877282,0.4895695856525073,-3.09693604759122e-05,-0.0006889549708417194,-0.0003604334491825143,0.5064935064935064,1.1437135510268777,0.0033692015587236668,0.06867403054746705,-0.011295597602607572,0.07412339975130688,-0.010862208040838163,0.03436326729256378,-0.14155979827672338,-0.2647169099564016,-0.005522199866166316,0.09432899951934814,0.47058823529411764,0.12869226681191193
7,cluster_inrank020,7,all,0.21298243589984311,0.1841775644143025,0.0016800533906849108,0.0010689331454719873,0.0010411569186685834,0.6877344367151894,0.0,0.0,0.000692621407718077,0.0,0.0008238965535837023,0.44644699686411343,0.2718654469471247,1.0728954403031357,0.18157360925963514,0.0011033641730197905,0.0010825970173202752,-0.03554999825773607,0.11076377447129257,-0.32095329386729965,0.49063114570237715,-0.00034974975155760207,77,0.006268675439059734,0.047802478075027466,-0.012904816307127476,0.017204762821966747,0.02871760451411092,0.5088680692126719,0.005977173335850239,0.04637964069843292,-0.01275445707142353,0.01956247840296422,0.027066765324725905,0.5094001533654323,0.006268675439059734,0.047802478075027466,-0.012904816307127476,0.017204762821966747,0.02871760451411092,0.5088680692126719,0.6956702876772496,0.5104304143474927,0.0013875920062180814,0.4895695856525073,0.0009098749939660699,-0.00034974975155760207,6.251983184294848e-05,0.5064935064935064,1.6793635092468124,0.004061123143442424,0.06684816217140652,0.01173370214703081,0.055760207653439364,0.0015128221140333336,0.11931074479065296,-0.11913269934163173,-0.18581056134033713,0.00685283028870518,0.09432899951934814,0.5,0.2136397443100011
8,cluster_inrank020,8,all,0.21177877264734293,0.18248761532989372,0.001630745907617665,0.0010107370992651589,0.000981753853018428,0.6877142089545691,0.0,0.0,0.0005938361225246269,0.0,0.0008079686234713629,0.4448087234192557,0.27196878715779516,1.0752882673292739,0.17991109840953398,0.001013094210305721,0.0010466335191258616,-0.035331542553508885,0.1091552673622141,-0.32368151723056,0.4908345896431385,0.0002075752419912462,77,0.0060088313184678555,0.04535636305809021,-0.016335126012563705,0.019612810329045417,0.0316977669405269,0.510182630060668,0.0057132127694785595,0.04378105700016022,-0.016184771433472633,0.02318737315981245,0.03351687156614404,0.5129943296522151,0.0060088313184678555,0.04535636305809021,-0.016335126012563705,0.019612810329045417,0.0316977669405269,0.510182630060668,0.6960118995312224,0.5104382391144451,0.001416282818376726,0.4895695856525073,-0.0013091996472401472,0.0002075752419912462,-0.000794512280580503,0.5064935064935064,0.41726631888876403,-0.003971961774130617,0.06152421034415324,-0.024163194622602177,0.06531576244976889,-0.010861467492761831,-0.06774519951198088,-0.1261103140150105,-0.2660609946814677,-0.005521459318089985,0.09432899951934814,0.39705882352941174,0.026583800007367264
9,cluster_inrank020,9,all,0.21078586742816918,0.18143963795802115,0.0013443442908462361,0.0009124846009029434,0.0008822254248966834,0.6876777033373634,0.0,0.0,0.0005053993443716037,0.0,0.0007889479596073313,0.4422469641300704,0.27203587943873314,1.0772949697130774,0.1788182143580219,0.0006605614396281515,0.0008590566950769918,-0.03537718480363879,0.10846799430891044,-0.32615321255859736,0.490693743837996,-0.0006081774356841509,77,0.006562179420143366,0.04824065789580345,-0.014069701544940472,0.016286268488545325,0.026108824637649755,0.5089098013030845,0.00627704756334424,0.04691121354699135,-0.013919342309236526,0.016828555414795648,0.018673086092793785,0.5054408212875393,0.006562179420143366,0.04824065789580345,-0.014069701544940472,0.016286268488545325,0.026108824637649755,0.5089098013030845,0.6957426180066522,0.5104043317909849,0.0013093443366945054,0.4895695856525073,0.0011059816234273376,-0.0006081774356841509,-0.0005728686729207176,0.5064935064935064,0.6901539020628092,0.0239881786104712,0.06583719909451213,-0.015387317865634203,0.1128152609013402,-0.004483081926237144,-0.029085282540103785,-0.14642657604530707,-0.2687080895166245,0.0008569262484347022,0.09432899951934814,0.45588235294117646,0.06524371697924436
